Answer.bonus,trial,color,workerid,init_images,percentage,type,utterance_label,label,Answer.condition,clicked,Answer.time_in_minutes,block,block_trial,utterance,position
338,28,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_1,color,competitor,some,0,9.2199,4,4, The machine dispensed most of the blue ones.,2
338,29,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,9.2199,4,5, The machine dispensed,1
338,29,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,9.2199,4,5, The machine dispensed,2
338,29,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,9.2199,4,5, The machine dispensed most of the,1
338,29,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,9.2199,4,5, The machine dispensed most of the,2
338,29,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,9.2199,4,5, The machine dispensed most of the blue ones.,1
338,29,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,9.2199,4,5, The machine dispensed most of the blue ones.,2
338,30,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,1,9.2199,4,6, The machine dispensed,1
338,30,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,0,9.2199,4,6, The machine dispensed,2
338,30,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,1,9.2199,4,6, The machine dispensed some of the,1
338,30,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,0,9.2199,4,6, The machine dispensed some of the,2
338,30,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,9.2199,4,6, The machine dispensed some of the blue ones.,1
338,30,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,9.2199,4,6, The machine dispensed some of the blue ones.,2
338,31,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,prior,competitor,some,0,9.2199,4,7, The machine dispensed,1
338,31,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,prior,target,some,1,9.2199,4,7, The machine dispensed,2
338,31,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,quantifier,competitor,some,0,9.2199,4,7, The machine dispensed all of the,1
338,31,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,quantifier,target,some,1,9.2199,4,7, The machine dispensed all of the,2
338,31,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_2,color,competitor,some,0,9.2199,4,7, The machine dispensed all of the orange ones.,1
338,31,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_2,color,target,some,1,9.2199,4,7, The machine dispensed all of the orange ones.,2
338,32,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,9.2199,4,8, The machine dispensed,1
338,32,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,9.2199,4,8, The machine dispensed,2
338,32,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,9.2199,4,8, The machine dispensed most of the,1
338,32,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,9.2199,4,8, The machine dispensed most of the,2
338,32,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,9.2199,4,8, The machine dispensed most of the orange ones.,1
338,32,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,9.2199,4,8, The machine dispensed most of the orange ones.,2
338,33,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,1,9.2199,5,1, The machine dispensed,1
338,33,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,0,9.2199,5,1, The machine dispensed,2
338,33,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,9.2199,5,1, The machine dispensed all of the,1
338,33,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,1,9.2199,5,1, The machine dispensed all of the,2
338,33,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,9.2199,5,1, The machine dispensed all of the blue ones.,1
338,33,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,9.2199,5,1, The machine dispensed all of the blue ones.,2
338,34,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,prior,competitor,some,1,9.2199,5,2, The machine dispensed,1
338,34,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,prior,target,some,0,9.2199,5,2, The machine dispensed,2
338,34,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,quantifier,competitor,some,0,9.2199,5,2, The machine dispensed most of the,1
338,34,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,quantifier,target,some,1,9.2199,5,2, The machine dispensed most of the,2
338,34,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_1,color,competitor,some,0,9.2199,5,2, The machine dispensed most of the blue ones.,1
338,34,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_1,color,target,some,1,9.2199,5,2, The machine dispensed most of the blue ones.,2
338,35,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,0,9.2199,5,3, The machine dispensed,1
338,35,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,1,9.2199,5,3, The machine dispensed,2
338,35,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,1,9.2199,5,3, The machine dispensed some of the,1
338,35,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,0,9.2199,5,3, The machine dispensed some of the,2
338,35,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,9.2199,5,3, The machine dispensed some of the orange ones.,1
338,35,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,9.2199,5,3, The machine dispensed some of the orange ones.,2
338,36,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,1,9.2199,5,4, The machine dispensed,1
338,36,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,0,9.2199,5,4, The machine dispensed,2
338,36,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,9.2199,5,4, The machine dispensed most of the,1
338,36,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,9.2199,5,4, The machine dispensed most of the,2
338,36,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,9.2199,5,4, The machine dispensed most of the orange ones.,1
338,36,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,9.2199,5,4, The machine dispensed most of the orange ones.,2
338,37,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,prior,target,some,0,9.2199,5,5, The machine dispensed,1
338,37,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,prior,competitor,some,1,9.2199,5,5, The machine dispensed,2
338,37,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,quantifier,target,some,1,9.2199,5,5, The machine dispensed some of the,1
338,37,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,quantifier,competitor,some,0,9.2199,5,5, The machine dispensed some of the,2
338,37,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,60_90_1,color,target,some,1,9.2199,5,5, The machine dispensed some of the blue ones.,1
338,37,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,60_90_1,color,competitor,some,0,9.2199,5,5, The machine dispensed some of the blue ones.,2
338,38,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,9.2199,5,6, The machine dispensed,1
338,38,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,9.2199,5,6, The machine dispensed,2
338,38,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,9.2199,5,6, The machine dispensed most of the,1
338,38,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,9.2199,5,6, The machine dispensed most of the,2
338,38,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,9.2199,5,6, The machine dispensed most of the blue ones.,1
338,38,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,9.2199,5,6, The machine dispensed most of the blue ones.,2
338,39,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,prior,target,some,1,9.2199,5,7, The machine dispensed,1
338,39,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,prior,competitor,some,0,9.2199,5,7, The machine dispensed,2
338,39,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,quantifier,target,some,1,9.2199,5,7, The machine dispensed some of the,1
338,39,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,quantifier,competitor,some,0,9.2199,5,7, The machine dispensed some of the,2
338,39,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,color,target,some,1,9.2199,5,7, The machine dispensed some of the blue ones.,1
338,39,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,color,competitor,some,0,9.2199,5,7, The machine dispensed some of the blue ones.,2
338,40,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,prior,target,some,1,9.2199,5,8, The machine dispensed,1
338,40,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,prior,competitor,some,0,9.2199,5,8, The machine dispensed,2
338,40,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,quantifier,target,some,1,9.2199,5,8, The machine dispensed none of the,1
338,40,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,quantifier,competitor,some,0,9.2199,5,8, The machine dispensed none of the,2
338,40,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",0,90_0_2,color,target,some,1,9.2199,5,8, The machine dispensed none of the blue ones.,1
338,40,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",90,90_0_2,color,competitor,some,0,9.2199,5,8, The machine dispensed none of the blue ones.,2
338,41,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,prior,target,some,1,9.2199,6,1, The machine dispensed,1
338,41,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,prior,competitor,some,0,9.2199,6,1, The machine dispensed,2
338,41,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,quantifier,target,some,1,9.2199,6,1, The machine dispensed most of the,1
338,41,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,quantifier,competitor,some,0,9.2199,6,1, The machine dispensed most of the,2
338,41,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_2,color,target,some,1,9.2199,6,1, The machine dispensed most of the orange ones.,1
338,41,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_2,color,competitor,some,0,9.2199,6,1, The machine dispensed most of the orange ones.,2
338,42,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,prior,target,some,0,9.2199,6,2, The machine dispensed,1
338,42,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,prior,competitor,some,1,9.2199,6,2, The machine dispensed,2
338,42,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,quantifier,target,some,0,9.2199,6,2, The machine dispensed some of the,1
338,42,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,quantifier,competitor,some,1,9.2199,6,2, The machine dispensed some of the,2
338,42,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_1,color,target,some,1,9.2199,6,2, The machine dispensed some of the blue ones.,1
338,42,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_1,color,competitor,some,0,9.2199,6,2, The machine dispensed some of the blue ones.,2
338,43,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,prior,target,some,0,9.2199,6,3, The machine dispensed,1
338,43,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,prior,competitor,some,1,9.2199,6,3, The machine dispensed,2
338,43,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,quantifier,target,some,1,9.2199,6,3, The machine dispensed most of the,1
338,43,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,quantifier,competitor,some,0,9.2199,6,3, The machine dispensed most of the,2
338,43,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_1,color,target,some,1,9.2199,6,3, The machine dispensed most of the orange ones.,1
338,43,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_1,color,competitor,some,0,9.2199,6,3, The machine dispensed most of the orange ones.,2
338,44,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,prior,competitor,some,1,9.2199,6,4, The machine dispensed,1
338,44,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,prior,target,some,0,9.2199,6,4, The machine dispensed,2
338,44,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,quantifier,competitor,some,0,9.2199,6,4, The machine dispensed some of the,1
338,44,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,quantifier,target,some,1,9.2199,6,4, The machine dispensed some of the,2
338,44,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,60_90_1,color,competitor,some,0,9.2199,6,4, The machine dispensed some of the blue ones.,1
338,44,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",60,60_90_1,color,target,some,1,9.2199,6,4, The machine dispensed some of the blue ones.,2
338,45,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,prior,competitor,some,1,9.2199,6,5, The machine dispensed,1
338,45,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,prior,target,some,0,9.2199,6,5, The machine dispensed,2
338,45,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,quantifier,competitor,some,0,9.2199,6,5, The machine dispensed most of the,1
338,45,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,quantifier,target,some,1,9.2199,6,5, The machine dispensed most of the,2
338,45,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",100,75_100_1,color,competitor,some,0,9.2199,6,5, The machine dispensed most of the orange ones.,1
338,45,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",75,75_100_1,color,target,some,1,9.2199,6,5, The machine dispensed most of the orange ones.,2
338,46,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,prior,target,some,1,9.2199,6,6, The machine dispensed,1
338,46,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,prior,competitor,some,0,9.2199,6,6, The machine dispensed,2
338,46,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,quantifier,target,some,1,9.2199,6,6, The machine dispensed all of the,1
338,46,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,quantifier,competitor,some,0,9.2199,6,6, The machine dispensed all of the,2
338,46,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",100,75_100_2,color,target,some,1,9.2199,6,6, The machine dispensed all of the orange ones.,1
338,46,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",75,75_100_2,color,competitor,some,0,9.2199,6,6, The machine dispensed all of the orange ones.,2
338,47,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,1,9.2199,6,7, The machine dispensed,1
338,47,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,0,9.2199,6,7, The machine dispensed,2
338,47,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,9.2199,6,7, The machine dispensed none of the,1
338,47,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,9.2199,6,7, The machine dispensed none of the,2
338,47,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,color,competitor,some,0,9.2199,6,7, The machine dispensed none of the blue ones.,1
338,47,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,color,target,some,1,9.2199,6,7, The machine dispensed none of the blue ones.,2
338,48,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,prior,competitor,some,0,9.2199,6,8, The machine dispensed,1
338,48,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,prior,target,some,1,9.2199,6,8, The machine dispensed,2
338,48,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,quantifier,competitor,some,0,9.2199,6,8, The machine dispensed some of the,1
338,48,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,quantifier,target,some,1,9.2199,6,8, The machine dispensed some of the,2
338,48,blue,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",25,25_60_2,color,competitor,some,0,9.2199,6,8, The machine dispensed some of the orange ones.,1
338,48,orange,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",60,25_60_2,color,target,some,1,9.2199,6,8, The machine dispensed some of the orange ones.,2
338,49,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,prior,target,some,1,9.2199,7,1, The machine dispensed,1
338,49,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,prior,competitor,some,0,9.2199,7,1, The machine dispensed,2
338,49,orange,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",0,90_0_2,quantifier,target,some,1,9.2199,7,1, The machine dispensed none of the,1
338,49,blue,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",90,90_0_2,quantifier,competitor,some,0,9.2199,7,1, The machine dispensed none of the,2
