clicked,Answer.time_in_minutes,percentage,block,utterance,label,type,Answer.condition,utterance_label,Answer.bonus,trial,workerid,init_images,color,position,block_trial
1,6.2034,100,6, The machine dispensed all of the blue ones.,target,75_100_2,many_some,color,307,43,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.2034,75,6, The machine dispensed all of the blue ones.,competitor,75_100_2,many_some,color,307,43,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.2034,60,6, The machine dispensed,target,25_60_2,many_some,prior,307,44,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.2034,25,6, The machine dispensed,competitor,25_60_2,many_some,prior,307,44,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.2034,60,6, The machine dispensed some of the,target,25_60_2,many_some,quantifier,307,44,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.2034,25,6, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,307,44,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
1,6.2034,60,6, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,307,44,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
0,6.2034,25,6, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,307,44,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,6.2034,90,6, The machine dispensed,competitor,90_0_2,many_some,prior,307,45,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,6.2034,0,6, The machine dispensed,target,90_0_2,many_some,prior,307,45,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,6.2034,90,6, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,307,45,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,6.2034,0,6, The machine dispensed none of the,target,90_0_2,many_some,quantifier,307,45,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,6.2034,90,6, The machine dispensed none of the orange ones.,competitor,90_0_2,many_some,color,307,45,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,5
1,6.2034,0,6, The machine dispensed none of the orange ones.,target,90_0_2,many_some,color,307,45,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,5
0,6.2034,100,6, The machine dispensed,competitor,75_100_1,many_some,prior,307,46,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,75,6, The machine dispensed,target,75_100_1,many_some,prior,307,46,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,6.2034,100,6, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,307,46,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
0,6.2034,75,6, The machine dispensed many of the,target,75_100_1,many_some,quantifier,307,46,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,100,6, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,307,46,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,75,6, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,307,46,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,90,6, The machine dispensed,target,90_0_1,many_some,prior,307,47,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.2034,0,6, The machine dispensed,competitor,90_0_1,many_some,prior,307,47,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.2034,90,6, The machine dispensed many of the,target,90_0_1,many_some,quantifier,307,47,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,6.2034,0,6, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,307,47,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.2034,90,6, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,307,47,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
0,6.2034,0,6, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,307,47,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
1,6.2034,60,6, The machine dispensed,competitor,25_60_1,many_some,prior,307,48,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.2034,25,6, The machine dispensed,target,25_60_1,many_some,prior,307,48,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.2034,60,6, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,307,48,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.2034,25,6, The machine dispensed some of the,target,25_60_1,many_some,quantifier,307,48,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,6.2034,60,6, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,307,48,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
1,6.2034,25,6, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,307,48,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
0,6.2034,0,7, The machine dispensed,target,90_0_2,many_some,prior,307,49,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,6.2034,90,7, The machine dispensed,competitor,90_0_2,many_some,prior,307,49,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,6.2034,0,7, The machine dispensed none of the,target,90_0_2,many_some,quantifier,307,49,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,6.2034,90,7, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,307,49,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,6.2034,0,7, The machine dispensed none of the blue ones.,target,90_0_2,many_some,color,307,49,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,6.2034,90,7, The machine dispensed none of the blue ones.,competitor,90_0_2,many_some,color,307,49,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
1,6.2034,90,7, The machine dispensed,target,60_90_2,many_some,prior,307,50,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,6.2034,60,7, The machine dispensed,competitor,60_90_2,many_some,prior,307,50,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,6.2034,90,7, The machine dispensed many of the,target,60_90_2,many_some,quantifier,307,50,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,6.2034,60,7, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,307,50,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,6.2034,90,7, The machine dispensed many of the orange ones.,target,60_90_2,many_some,color,307,50,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,2
0,6.2034,60,7, The machine dispensed many of the orange ones.,competitor,60_90_2,many_some,color,307,50,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,2
1,6.2034,90,7, The machine dispensed,competitor,60_90_1,many_some,prior,307,51,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.2034,60,7, The machine dispensed,target,60_90_1,many_some,prior,307,51,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,6.2034,90,7, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,307,51,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,6.2034,60,7, The machine dispensed some of the,target,60_90_1,many_some,quantifier,307,51,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,6.2034,90,7, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,307,51,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,6.2034,60,7, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,307,51,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,6.2034,75,7, The machine dispensed,target,75_100_1,many_some,prior,307,52,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
1,6.2034,100,7, The machine dispensed,competitor,75_100_1,many_some,prior,307,52,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.2034,75,7, The machine dispensed many of the,target,75_100_1,many_some,quantifier,307,52,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,6.2034,100,7, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,307,52,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.2034,75,7, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,307,52,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,4
0,6.2034,100,7, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,307,52,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,4
1,6.2034,60,7, The machine dispensed,competitor,25_60_1,many_some,prior,307,53,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,6.2034,25,7, The machine dispensed,target,25_60_1,many_some,prior,307,53,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,6.2034,60,7, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,307,53,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,6.2034,25,7, The machine dispensed some of the,target,25_60_1,many_some,quantifier,307,53,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,6.2034,60,7, The machine dispensed some of the blue ones.,competitor,25_60_1,many_some,color,307,53,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,6.2034,25,7, The machine dispensed some of the blue ones.,target,25_60_1,many_some,color,307,53,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,6.2034,75,7, The machine dispensed,competitor,75_100_2,many_some,prior,307,54,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,100,7, The machine dispensed,target,75_100_2,many_some,prior,307,54,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,75,7, The machine dispensed all of the,competitor,75_100_2,many_some,quantifier,307,54,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,100,7, The machine dispensed all of the,target,75_100_2,many_some,quantifier,307,54,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,75,7, The machine dispensed all of the orange ones.,competitor,75_100_2,many_some,color,307,54,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,100,7, The machine dispensed all of the orange ones.,target,75_100_2,many_some,color,307,54,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
1,6.2034,0,7, The machine dispensed,competitor,90_0_1,many_some,prior,307,55,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
0,6.2034,90,7, The machine dispensed,target,90_0_1,many_some,prior,307,55,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,6.2034,0,7, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,307,55,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,6.2034,90,7, The machine dispensed many of the,target,90_0_1,many_some,quantifier,307,55,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
0,6.2034,0,7, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,307,55,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,7
1,6.2034,90,7, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,307,55,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,7
1,6.2034,60,7, The machine dispensed,target,25_60_2,many_some,prior,307,56,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.2034,25,7, The machine dispensed,competitor,25_60_2,many_some,prior,307,56,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.2034,60,7, The machine dispensed some of the,target,25_60_2,many_some,quantifier,307,56,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.2034,25,7, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,307,56,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.2034,60,7, The machine dispensed some of the orange ones.,target,25_60_2,many_some,color,307,56,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,8
0,6.2034,25,7, The machine dispensed some of the orange ones.,competitor,25_60_2,many_some,color,307,56,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,8
1,6.2034,100,8, The machine dispensed,competitor,75_100_1,many_some,prior,307,57,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
0,6.2034,75,8, The machine dispensed,target,75_100_1,many_some,prior,307,57,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,6.2034,100,8, The machine dispensed many of the,competitor,75_100_1,many_some,quantifier,307,57,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,6.2034,75,8, The machine dispensed many of the,target,75_100_1,many_some,quantifier,307,57,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,6.2034,100,8, The machine dispensed many of the orange ones.,competitor,75_100_1,many_some,color,307,57,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,1
1,6.2034,75,8, The machine dispensed many of the orange ones.,target,75_100_1,many_some,color,307,57,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,1
0,6.2034,60,8, The machine dispensed,target,25_60_2,many_some,prior,307,58,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.2034,25,8, The machine dispensed,competitor,25_60_2,many_some,prior,307,58,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
0,6.2034,60,8, The machine dispensed some of the,target,25_60_2,many_some,quantifier,307,58,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
1,6.2034,25,8, The machine dispensed some of the,competitor,25_60_2,many_some,quantifier,307,58,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,6.2034,60,8, The machine dispensed some of the blue ones.,target,25_60_2,many_some,color,307,58,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,2
0,6.2034,25,8, The machine dispensed some of the blue ones.,competitor,25_60_2,many_some,color,307,58,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,2
1,6.2034,90,8, The machine dispensed,competitor,60_90_1,many_some,prior,307,59,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.2034,60,8, The machine dispensed,target,60_90_1,many_some,prior,307,59,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
1,6.2034,90,8, The machine dispensed some of the,competitor,60_90_1,many_some,quantifier,307,59,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
0,6.2034,60,8, The machine dispensed some of the,target,60_90_1,many_some,quantifier,307,59,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,6.2034,90,8, The machine dispensed some of the orange ones.,competitor,60_90_1,many_some,color,307,59,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,3
1,6.2034,60,8, The machine dispensed some of the orange ones.,target,60_90_1,many_some,color,307,59,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,3
0,6.2034,90,8, The machine dispensed,competitor,90_0_2,many_some,prior,307,60,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,6.2034,0,8, The machine dispensed,target,90_0_2,many_some,prior,307,60,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,6.2034,90,8, The machine dispensed none of the,competitor,90_0_2,many_some,quantifier,307,60,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,6.2034,0,8, The machine dispensed none of the,target,90_0_2,many_some,quantifier,307,60,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,6.2034,90,8, The machine dispensed none of the orange ones.,competitor,90_0_2,many_some,color,307,60,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,4
1,6.2034,0,8, The machine dispensed none of the orange ones.,target,90_0_2,many_some,color,307,60,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,4
0,6.2034,90,8, The machine dispensed,target,90_0_1,many_some,prior,307,61,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
1,6.2034,0,8, The machine dispensed,competitor,90_0_1,many_some,prior,307,61,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,6.2034,90,8, The machine dispensed many of the,target,90_0_1,many_some,quantifier,307,61,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,6.2034,0,8, The machine dispensed many of the,competitor,90_0_1,many_some,quantifier,307,61,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
1,6.2034,90,8, The machine dispensed many of the orange ones.,target,90_0_1,many_some,color,307,61,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,5
0,6.2034,0,8, The machine dispensed many of the orange ones.,competitor,90_0_1,many_some,color,307,61,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,5
0,6.2034,60,8, The machine dispensed,competitor,25_60_1,many_some,prior,307,62,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,25,8, The machine dispensed,target,25_60_1,many_some,prior,307,62,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,60,8, The machine dispensed some of the,competitor,25_60_1,many_some,quantifier,307,62,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,25,8, The machine dispensed some of the,target,25_60_1,many_some,quantifier,307,62,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,60,8, The machine dispensed some of the orange ones.,competitor,25_60_1,many_some,color,307,62,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",blue,1,6
1,6.2034,25,8, The machine dispensed some of the orange ones.,target,25_60_1,many_some,color,307,62,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",orange,2,6
0,6.2034,60,8, The machine dispensed,competitor,60_90_2,many_some,prior,307,63,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
1,6.2034,90,8, The machine dispensed,target,60_90_2,many_some,prior,307,63,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",blue,2,7
0,6.2034,60,8, The machine dispensed many of the,competitor,60_90_2,many_some,quantifier,307,63,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",orange,1,7
