trial,color,block_trial,clicked,utterance,type,Answer.condition,position,Answer.time_in_minutes,Answer.bonus,label,utterance_label,init_images,workerid,block,percentage
15,orange,7,1, The machine dispensed some of the orange ones.,40_0_1,many_many,2,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,2,40
16,orange,8,1, The machine dispensed,60_90_2,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,2,90
16,blue,8,0, The machine dispensed,60_90_2,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,2,60
16,orange,8,1, The machine dispensed many of the,60_90_2,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,2,90
16,blue,8,0, The machine dispensed many of the,60_90_2,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,2,60
16,orange,8,1, The machine dispensed many of the orange ones.,60_90_2,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,2,90
16,blue,8,0, The machine dispensed many of the orange ones.,60_90_2,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,2,60
17,orange,1,0, The machine dispensed,40_0_1,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,0
17,blue,1,1, The machine dispensed,40_0_1,many_many,2,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,40
17,orange,1,0, The machine dispensed some of the,40_0_1,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,0
17,blue,1,1, The machine dispensed some of the,40_0_1,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,40
17,orange,1,0, The machine dispensed some of the blue ones.,40_0_1,many_many,1,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,0
17,blue,1,1, The machine dispensed some of the blue ones.,40_0_1,many_many,2,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,40
18,orange,2,1, The machine dispensed,25_60_1,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,60
18,blue,2,0, The machine dispensed,25_60_1,many_many,2,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,25
18,orange,2,1, The machine dispensed some of the,25_60_1,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,60
18,blue,2,0, The machine dispensed some of the,25_60_1,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,25
18,orange,2,0, The machine dispensed some of the blue ones.,25_60_1,many_many,1,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,60
18,blue,2,1, The machine dispensed some of the blue ones.,25_60_1,many_many,2,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,25
19,orange,3,0, The machine dispensed,25_60_2,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,60
19,blue,3,1, The machine dispensed,25_60_2,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,25
19,orange,3,1, The machine dispensed many of the,25_60_2,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,60
19,blue,3,0, The machine dispensed many of the,25_60_2,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,25
19,orange,3,1, The machine dispensed many of the orange ones.,25_60_2,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,60
19,blue,3,0, The machine dispensed many of the orange ones.,25_60_2,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,3,25
20,blue,4,1, The machine dispensed,25_100_1,many_many,1,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,25
20,orange,4,0, The machine dispensed,25_100_1,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,100
20,blue,4,1, The machine dispensed some of the,25_100_1,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,25
20,orange,4,0, The machine dispensed some of the,25_100_1,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,100
20,blue,4,1, The machine dispensed some of the blue ones.,25_100_1,many_many,1,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,25
20,orange,4,0, The machine dispensed some of the blue ones.,25_100_1,many_many,2,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,100
21,blue,5,1, The machine dispensed,60_90_2,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,60
21,orange,5,0, The machine dispensed,60_90_2,many_many,2,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,90
21,blue,5,1, The machine dispensed many of the,60_90_2,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,60
21,orange,5,0, The machine dispensed many of the,60_90_2,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,90
21,blue,5,0, The machine dispensed many of the orange ones.,60_90_2,many_many,1,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,60
21,orange,5,1, The machine dispensed many of the orange ones.,60_90_2,many_many,2,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,90
22,blue,6,0, The machine dispensed,40_0_2,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,40
22,orange,6,1, The machine dispensed,40_0_2,many_many,2,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,0
22,blue,6,0, The machine dispensed none of the,40_0_2,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,40
22,orange,6,1, The machine dispensed none of the,40_0_2,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,0
22,blue,6,0, The machine dispensed none of the orange ones.,40_0_2,many_many,1,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,40
22,orange,6,1, The machine dispensed none of the orange ones.,40_0_2,many_many,2,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,0
23,blue,7,1, The machine dispensed,60_90_1,many_many,1,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,60
23,orange,7,0, The machine dispensed,60_90_1,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,90
23,blue,7,1, The machine dispensed many of the,60_90_1,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,60
23,orange,7,0, The machine dispensed many of the,60_90_1,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,90
23,blue,7,1, The machine dispensed many of the blue ones.,60_90_1,many_many,1,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,60
23,orange,7,0, The machine dispensed many of the blue ones.,60_90_1,many_many,2,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,90
24,blue,8,0, The machine dispensed,25_100_2,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,25
24,orange,8,1, The machine dispensed,25_100_2,many_many,2,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,100
24,blue,8,0, The machine dispensed all of the,25_100_2,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,25
24,orange,8,1, The machine dispensed all of the,25_100_2,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,100
24,blue,8,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,25
24,orange,8,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,3,100
25,orange,1,1, The machine dispensed,25_60_1,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
25,blue,1,0, The machine dispensed,25_60_1,many_many,2,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
25,orange,1,0, The machine dispensed some of the,25_60_1,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
25,blue,1,1, The machine dispensed some of the,25_60_1,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
25,orange,1,0, The machine dispensed some of the blue ones.,25_60_1,many_many,1,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
25,blue,1,1, The machine dispensed some of the blue ones.,25_60_1,many_many,2,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
26,orange,2,0, The machine dispensed,40_0_1,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,40
26,blue,2,1, The machine dispensed,40_0_1,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,0
26,orange,2,1, The machine dispensed some of the,40_0_1,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,40
26,blue,2,0, The machine dispensed some of the,40_0_1,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,0
26,orange,2,1, The machine dispensed some of the orange ones.,40_0_1,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,40
26,blue,2,0, The machine dispensed some of the orange ones.,40_0_1,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,0
27,orange,3,0, The machine dispensed,60_90_2,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,90
27,blue,3,1, The machine dispensed,60_90_2,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
27,orange,3,1, The machine dispensed many of the,60_90_2,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,90
27,blue,3,0, The machine dispensed many of the,60_90_2,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
27,orange,3,1, The machine dispensed many of the orange ones.,60_90_2,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,90
27,blue,3,0, The machine dispensed many of the orange ones.,60_90_2,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
28,orange,4,1, The machine dispensed,25_100_1,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
28,blue,4,0, The machine dispensed,25_100_1,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,100
28,orange,4,1, The machine dispensed some of the,25_100_1,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
28,blue,4,0, The machine dispensed some of the,25_100_1,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,100
28,orange,4,1, The machine dispensed some of the orange ones.,25_100_1,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
28,blue,4,0, The machine dispensed some of the orange ones.,25_100_1,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,100
29,orange,5,0, The machine dispensed,25_60_2,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
29,blue,5,1, The machine dispensed,25_60_2,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
29,orange,5,1, The machine dispensed many of the,25_60_2,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
29,blue,5,0, The machine dispensed many of the,25_60_2,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
29,orange,5,1, The machine dispensed many of the orange ones.,25_60_2,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
29,blue,5,0, The machine dispensed many of the orange ones.,25_60_2,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,25
30,blue,6,1, The machine dispensed,25_100_2,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,25
30,orange,6,0, The machine dispensed,25_100_2,many_many,2,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,100
30,blue,6,0, The machine dispensed all of the,25_100_2,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,25
30,orange,6,1, The machine dispensed all of the,25_100_2,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,100
30,blue,6,0, The machine dispensed all of the orange ones.,25_100_2,many_many,1,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,25
30,orange,6,1, The machine dispensed all of the orange ones.,25_100_2,many_many,2,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,100
31,blue,7,0, The machine dispensed,40_0_2,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,40
31,orange,7,1, The machine dispensed,40_0_2,many_many,2,5.835733333333334,326,target,prior,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,0
31,blue,7,0, The machine dispensed none of the,40_0_2,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,40
31,orange,7,1, The machine dispensed none of the,40_0_2,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,0
31,blue,7,0, The machine dispensed none of the orange ones.,40_0_2,many_many,1,5.835733333333334,326,competitor,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,40
31,orange,7,1, The machine dispensed none of the orange ones.,40_0_2,many_many,2,5.835733333333334,326,target,color,"['gumball_blue_0.png', 'gumball_orange_0.png']",2,4,0
32,orange,8,0, The machine dispensed,60_90_1,many_many,1,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,90
32,blue,8,1, The machine dispensed,60_90_1,many_many,2,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
32,orange,8,0, The machine dispensed many of the,60_90_1,many_many,1,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,90
32,blue,8,1, The machine dispensed many of the,60_90_1,many_many,2,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
32,orange,8,0, The machine dispensed many of the blue ones.,60_90_1,many_many,1,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,90
32,blue,8,1, The machine dispensed many of the blue ones.,60_90_1,many_many,2,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,4,60
33,orange,1,0, The machine dispensed,40_0_2,many_many,1,5.835733333333334,326,target,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,5,0
33,blue,1,1, The machine dispensed,40_0_2,many_many,2,5.835733333333334,326,competitor,prior,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,5,40
33,orange,1,0, The machine dispensed none of the,40_0_2,many_many,1,5.835733333333334,326,target,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,5,0
33,blue,1,1, The machine dispensed none of the,40_0_2,many_many,2,5.835733333333334,326,competitor,quantifier,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,5,40
33,orange,1,1, The machine dispensed none of the orange ones.,40_0_2,many_many,1,5.835733333333334,326,target,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,5,0
33,blue,1,0, The machine dispensed none of the orange ones.,40_0_2,many_many,2,5.835733333333334,326,competitor,color,"['gumball_orange_0.png', 'gumball_blue_0.png']",2,5,40
