quantifier,Answer.time_in_minutes,block_trial,utterance_label,color,type,position,Answer.bonus,label,utterance,trial,Answer.condition,clicked,percentage,init_images,workerid,block
all,8.11285,1,color,orange,25_100_2,1,189,competitor, The machine dispensed all of the blue ones.,21,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
all,8.11285,1,color,blue,25_100_2,2,189,target, The machine dispensed all of the blue ones.,21,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,2,quantifier,orange,40_0_1,1,189,target, The machine dispensed some of the,22,many_many,1,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,2,quantifier,blue,40_0_1,2,189,competitor, The machine dispensed some of the,22,many_many,0,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,2,color,orange,40_0_1,1,189,target, The machine dispensed some of the orange ones.,22,many_many,1,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,2,color,blue,40_0_1,2,189,competitor, The machine dispensed some of the orange ones.,22,many_many,0,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
many,8.11285,3,quantifier,blue,50_90_2,1,189,target, The machine dispensed many of the,23,many_many,0,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,3,quantifier,orange,50_90_2,2,189,competitor, The machine dispensed many of the,23,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,3,color,blue,50_90_2,1,189,target, The machine dispensed many of the blue ones.,23,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,3,color,orange,50_90_2,2,189,competitor, The machine dispensed many of the blue ones.,23,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,4,quantifier,orange,50_90_1,1,189,competitor, The machine dispensed many of the,24,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
many,8.11285,4,quantifier,blue,50_90_1,2,189,target, The machine dispensed many of the,24,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
many,8.11285,4,color,orange,50_90_1,1,189,competitor, The machine dispensed many of the blue ones.,24,many_many,0,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
many,8.11285,4,color,blue,50_90_1,2,189,target, The machine dispensed many of the blue ones.,24,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
none,8.11285,5,quantifier,orange,40_0_2,1,189,competitor, The machine dispensed none of the,25,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
none,8.11285,5,quantifier,blue,40_0_2,2,189,target, The machine dispensed none of the,25,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
none,8.11285,5,color,orange,40_0_2,1,189,competitor, The machine dispensed none of the blue ones.,25,many_many,0,40,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
none,8.11285,5,color,blue,40_0_2,2,189,target, The machine dispensed none of the blue ones.,25,many_many,1,0,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
many,8.11285,6,quantifier,blue,25_50_2,1,189,competitor, The machine dispensed many of the,26,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,6,quantifier,orange,25_50_2,2,189,target, The machine dispensed many of the,26,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,6,color,blue,25_50_2,1,189,competitor, The machine dispensed many of the orange ones.,26,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
many,8.11285,6,color,orange,25_50_2,2,189,target, The machine dispensed many of the orange ones.,26,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,3
some,8.11285,7,quantifier,orange,25_100_1,1,189,target, The machine dispensed some of the,27,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,7,quantifier,blue,25_100_1,2,189,competitor, The machine dispensed some of the,27,many_many,0,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,7,color,orange,25_100_1,1,189,target, The machine dispensed some of the orange ones.,27,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,7,color,blue,25_100_1,2,189,competitor, The machine dispensed some of the orange ones.,27,many_many,0,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,8,quantifier,orange,25_50_1,1,189,target, The machine dispensed some of the,28,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,8,quantifier,blue,25_50_1,2,189,competitor, The machine dispensed some of the,28,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,8,color,orange,25_50_1,1,189,target, The machine dispensed some of the orange ones.,28,many_many,1,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,8,color,blue,25_50_1,2,189,competitor, The machine dispensed some of the orange ones.,28,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,3
some,8.11285,1,quantifier,blue,25_50_1,1,189,target, The machine dispensed some of the,29,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,1,quantifier,orange,25_50_1,2,189,competitor, The machine dispensed some of the,29,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,1,color,blue,25_50_1,1,189,target, The machine dispensed some of the blue ones.,29,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,1,color,orange,25_50_1,2,189,competitor, The machine dispensed some of the blue ones.,29,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,2,quantifier,blue,25_100_1,1,189,competitor, The machine dispensed some of the,30,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,2,quantifier,orange,25_100_1,2,189,target, The machine dispensed some of the,30,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,2,color,blue,25_100_1,1,189,competitor, The machine dispensed some of the orange ones.,30,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,2,color,orange,25_100_1,2,189,target, The machine dispensed some of the orange ones.,30,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,3,quantifier,blue,40_0_1,1,189,target, The machine dispensed some of the,31,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,3,quantifier,orange,40_0_1,2,189,competitor, The machine dispensed some of the,31,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,3,color,blue,40_0_1,1,189,target, The machine dispensed some of the blue ones.,31,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
some,8.11285,3,color,orange,40_0_1,2,189,competitor, The machine dispensed some of the blue ones.,31,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,4,quantifier,blue,25_50_2,1,189,target, The machine dispensed many of the,32,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,4,quantifier,orange,25_50_2,2,189,competitor, The machine dispensed many of the,32,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,4,color,blue,25_50_2,1,189,target, The machine dispensed many of the blue ones.,32,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,4,color,orange,25_50_2,2,189,competitor, The machine dispensed many of the blue ones.,32,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
none,8.11285,5,quantifier,blue,40_0_2,1,189,target, The machine dispensed none of the,33,many_many,1,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
none,8.11285,5,quantifier,orange,40_0_2,2,189,competitor, The machine dispensed none of the,33,many_many,0,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
none,8.11285,5,color,blue,40_0_2,1,189,target, The machine dispensed none of the blue ones.,33,many_many,1,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
none,8.11285,5,color,orange,40_0_2,2,189,competitor, The machine dispensed none of the blue ones.,33,many_many,0,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
all,8.11285,6,quantifier,blue,25_100_2,1,189,competitor, The machine dispensed all of the,34,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
all,8.11285,6,quantifier,orange,25_100_2,2,189,target, The machine dispensed all of the,34,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
all,8.11285,6,color,blue,25_100_2,1,189,competitor, The machine dispensed all of the orange ones.,34,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
all,8.11285,6,color,orange,25_100_2,2,189,target, The machine dispensed all of the orange ones.,34,many_many,1,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,7,quantifier,orange,50_90_2,1,189,target, The machine dispensed many of the,35,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,4
many,8.11285,7,quantifier,blue,50_90_2,2,189,competitor, The machine dispensed many of the,35,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,4
many,8.11285,7,color,orange,50_90_2,1,189,target, The machine dispensed many of the orange ones.,35,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,4
many,8.11285,7,color,blue,50_90_2,2,189,competitor, The machine dispensed many of the orange ones.,35,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,4
many,8.11285,8,quantifier,blue,50_90_1,1,189,target, The machine dispensed many of the,36,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,8,quantifier,orange,50_90_1,2,189,competitor, The machine dispensed many of the,36,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,8,color,blue,50_90_1,1,189,target, The machine dispensed many of the blue ones.,36,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
many,8.11285,8,color,orange,50_90_1,2,189,competitor, The machine dispensed many of the blue ones.,36,many_many,0,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,4
all,8.11285,1,quantifier,orange,25_100_2,1,189,target, The machine dispensed all of the,37,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
all,8.11285,1,quantifier,blue,25_100_2,2,189,competitor, The machine dispensed all of the,37,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
all,8.11285,1,color,orange,25_100_2,1,189,target, The machine dispensed all of the orange ones.,37,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
all,8.11285,1,color,blue,25_100_2,2,189,competitor, The machine dispensed all of the orange ones.,37,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
many,8.11285,2,quantifier,blue,50_90_2,1,189,target, The machine dispensed many of the,38,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,2,quantifier,orange,50_90_2,2,189,competitor, The machine dispensed many of the,38,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,2,color,blue,50_90_2,1,189,target, The machine dispensed many of the blue ones.,38,many_many,1,90,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,2,color,orange,50_90_2,2,189,competitor, The machine dispensed many of the blue ones.,38,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,3,quantifier,blue,25_50_1,1,189,competitor, The machine dispensed some of the,39,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,3,quantifier,orange,25_50_1,2,189,target, The machine dispensed some of the,39,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,3,color,blue,25_50_1,1,189,competitor, The machine dispensed some of the orange ones.,39,many_many,0,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,3,color,orange,25_50_1,2,189,target, The machine dispensed some of the orange ones.,39,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
none,8.11285,4,quantifier,blue,40_0_2,1,189,target, The machine dispensed none of the,40,many_many,1,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
none,8.11285,4,quantifier,orange,40_0_2,2,189,competitor, The machine dispensed none of the,40,many_many,0,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
none,8.11285,4,color,blue,40_0_2,1,189,target, The machine dispensed none of the blue ones.,40,many_many,1,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
none,8.11285,4,color,orange,40_0_2,2,189,competitor, The machine dispensed none of the blue ones.,40,many_many,0,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,5,quantifier,blue,40_0_1,1,189,competitor, The machine dispensed some of the,41,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,5,quantifier,orange,40_0_1,2,189,target, The machine dispensed some of the,41,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,5,color,blue,40_0_1,1,189,competitor, The machine dispensed some of the orange ones.,41,many_many,0,0,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,5,color,orange,40_0_1,2,189,target, The machine dispensed some of the orange ones.,41,many_many,1,40,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,6,quantifier,blue,25_50_2,1,189,target, The machine dispensed many of the,42,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,6,quantifier,orange,25_50_2,2,189,competitor, The machine dispensed many of the,42,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,6,color,blue,25_50_2,1,189,target, The machine dispensed many of the blue ones.,42,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,6,color,orange,25_50_2,2,189,competitor, The machine dispensed many of the blue ones.,42,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
many,8.11285,7,quantifier,orange,50_90_1,1,189,competitor, The machine dispensed many of the,43,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
many,8.11285,7,quantifier,blue,50_90_1,2,189,target, The machine dispensed many of the,43,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
many,8.11285,7,color,orange,50_90_1,1,189,competitor, The machine dispensed many of the blue ones.,43,many_many,0,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
many,8.11285,7,color,blue,50_90_1,2,189,target, The machine dispensed many of the blue ones.,43,many_many,1,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,5
some,8.11285,8,quantifier,blue,25_100_1,1,189,competitor, The machine dispensed some of the,44,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,8,quantifier,orange,25_100_1,2,189,target, The machine dispensed some of the,44,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,8,color,blue,25_100_1,1,189,competitor, The machine dispensed some of the orange ones.,44,many_many,0,100,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
some,8.11285,8,color,orange,25_100_1,2,189,target, The machine dispensed some of the orange ones.,44,many_many,1,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,5
all,8.11285,1,quantifier,orange,25_100_2,1,189,competitor, The machine dispensed all of the,45,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,6
all,8.11285,1,quantifier,blue,25_100_2,2,189,target, The machine dispensed all of the,45,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,6
all,8.11285,1,color,orange,25_100_2,1,189,competitor, The machine dispensed all of the blue ones.,45,many_many,0,25,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,6
all,8.11285,1,color,blue,25_100_2,2,189,target, The machine dispensed all of the blue ones.,45,many_many,1,100,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,6
many,8.11285,2,quantifier,blue,25_50_2,1,189,target, The machine dispensed many of the,46,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,6
many,8.11285,2,quantifier,orange,25_50_2,2,189,competitor, The machine dispensed many of the,46,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,6
many,8.11285,2,color,blue,25_50_2,1,189,target, The machine dispensed many of the blue ones.,46,many_many,1,50,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,6
many,8.11285,2,color,orange,25_50_2,2,189,competitor, The machine dispensed many of the blue ones.,46,many_many,0,25,"['gumball_blue_0.png', 'gumball_orange_0.png']",6,6
many,8.11285,3,quantifier,orange,50_90_1,1,189,target, The machine dispensed many of the,47,many_many,0,50,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,6
many,8.11285,3,quantifier,blue,50_90_1,2,189,competitor, The machine dispensed many of the,47,many_many,1,90,"['gumball_orange_0.png', 'gumball_blue_0.png']",6,6
