percentage,quantifier,Answer.bonus,trial,utterance,utterance_label,color,Answer.condition,block,label,clicked,type,position,Answer.time_in_minutes,block_trial,init_images,workerid
60,some,195,45, The machine dispensed some of the,quantifier,blue,most,6,competitor,0,25_60_1,2,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,some,195,45, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,25_60_1,1,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,some,195,45, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,25_60_1,2,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,most,195,46, The machine dispensed most of the,quantifier,blue,most,6,target,1,25_60_2,1,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,most,195,46, The machine dispensed most of the,quantifier,orange,most,6,competitor,0,25_60_2,2,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,46, The machine dispensed most of the blue ones.,color,blue,most,6,target,1,25_60_2,1,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,most,195,46, The machine dispensed most of the blue ones.,color,orange,most,6,competitor,0,25_60_2,2,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,all,195,47, The machine dispensed all of the,quantifier,orange,most,6,competitor,0,25_100_2,1,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,all,195,47, The machine dispensed all of the,quantifier,blue,most,6,target,1,25_100_2,2,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,all,195,47, The machine dispensed all of the blue ones.,color,orange,most,6,competitor,0,25_100_2,1,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,all,195,47, The machine dispensed all of the blue ones.,color,blue,most,6,target,1,25_100_2,2,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
90,most,195,48, The machine dispensed most of the,quantifier,blue,most,6,target,1,60_90_2,1,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,48, The machine dispensed most of the,quantifier,orange,most,6,competitor,0,60_90_2,2,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
90,most,195,48, The machine dispensed most of the blue ones.,color,blue,most,6,target,1,60_90_2,1,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,48, The machine dispensed most of the blue ones.,color,orange,most,6,competitor,0,60_90_2,2,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
90,most,195,49, The machine dispensed most of the,quantifier,blue,most,6,competitor,1,60_90_1,1,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,49, The machine dispensed most of the,quantifier,orange,most,6,target,0,60_90_1,2,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
90,most,195,49, The machine dispensed most of the orange ones.,color,blue,most,6,competitor,0,60_90_1,1,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,49, The machine dispensed most of the orange ones.,color,orange,most,6,target,1,60_90_1,2,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,some,195,50, The machine dispensed some of the,quantifier,orange,most,6,target,1,40_0_1,1,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,some,195,50, The machine dispensed some of the,quantifier,blue,most,6,competitor,0,40_0_1,2,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
40,some,195,50, The machine dispensed some of the orange ones.,color,orange,most,6,target,1,40_0_1,1,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,some,195,50, The machine dispensed some of the orange ones.,color,blue,most,6,competitor,0,40_0_1,2,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,some,195,51, The machine dispensed some of the,quantifier,orange,most,6,competitor,0,25_100_1,1,5.688816666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,some,195,51, The machine dispensed some of the,quantifier,blue,most,6,target,1,25_100_1,2,5.688816666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,some,195,51, The machine dispensed some of the blue ones.,color,orange,most,6,competitor,0,25_100_1,1,5.688816666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,some,195,51, The machine dispensed some of the blue ones.,color,blue,most,6,target,1,25_100_1,2,5.688816666666667,7,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,none,195,52, The machine dispensed none of the,quantifier,blue,most,6,target,1,40_0_2,1,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,none,195,52, The machine dispensed none of the,quantifier,orange,most,6,competitor,0,40_0_2,2,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
0,none,195,52, The machine dispensed none of the blue ones.,color,blue,most,6,target,1,40_0_2,1,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,none,195,52, The machine dispensed none of the blue ones.,color,orange,most,6,competitor,0,40_0_2,2,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,53, The machine dispensed most of the,quantifier,orange,most,7,competitor,0,60_90_2,1,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
90,most,195,53, The machine dispensed most of the,quantifier,blue,most,7,target,1,60_90_2,2,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,most,195,53, The machine dispensed most of the blue ones.,color,orange,most,7,competitor,0,60_90_2,1,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
90,most,195,53, The machine dispensed most of the blue ones.,color,blue,most,7,target,1,60_90_2,2,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,some,195,54, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,40_0_1,1,5.688816666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
40,some,195,54, The machine dispensed some of the,quantifier,blue,most,7,target,1,40_0_1,2,5.688816666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,some,195,54, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,40_0_1,1,5.688816666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
40,some,195,54, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,40_0_1,2,5.688816666666667,2,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,most,195,55, The machine dispensed most of the,quantifier,orange,most,7,target,1,25_60_2,1,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,most,195,55, The machine dispensed most of the,quantifier,blue,most,7,competitor,0,25_60_2,2,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,most,195,55, The machine dispensed most of the orange ones.,color,orange,most,7,target,1,25_60_2,1,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,most,195,55, The machine dispensed most of the orange ones.,color,blue,most,7,competitor,0,25_60_2,2,5.688816666666667,3,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
90,most,195,56, The machine dispensed most of the,quantifier,blue,most,7,competitor,1,60_90_1,1,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,56, The machine dispensed most of the,quantifier,orange,most,7,target,0,60_90_1,2,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
90,most,195,56, The machine dispensed most of the orange ones.,color,blue,most,7,competitor,0,60_90_1,1,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,56, The machine dispensed most of the orange ones.,color,orange,most,7,target,1,60_90_1,2,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,some,195,57, The machine dispensed some of the,quantifier,blue,most,7,competitor,0,25_60_1,1,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,some,195,57, The machine dispensed some of the,quantifier,orange,most,7,target,1,25_60_1,2,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,some,195,57, The machine dispensed some of the orange ones.,color,blue,most,7,competitor,0,25_60_1,1,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,some,195,57, The machine dispensed some of the orange ones.,color,orange,most,7,target,1,25_60_1,2,5.688816666666667,5,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,some,195,58, The machine dispensed some of the,quantifier,blue,most,7,target,1,25_100_1,1,5.688816666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
100,some,195,58, The machine dispensed some of the,quantifier,orange,most,7,competitor,0,25_100_1,2,5.688816666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,some,195,58, The machine dispensed some of the blue ones.,color,blue,most,7,target,1,25_100_1,1,5.688816666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
100,some,195,58, The machine dispensed some of the blue ones.,color,orange,most,7,competitor,0,25_100_1,2,5.688816666666667,6,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
100,all,195,59, The machine dispensed all of the,quantifier,blue,most,7,target,1,25_100_2,1,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,all,195,59, The machine dispensed all of the,quantifier,orange,most,7,competitor,0,25_100_2,2,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
100,all,195,59, The machine dispensed all of the blue ones.,color,blue,most,7,target,1,25_100_2,1,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,all,195,59, The machine dispensed all of the blue ones.,color,orange,most,7,competitor,0,25_100_2,2,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,none,195,60, The machine dispensed none of the,quantifier,orange,most,7,competitor,0,40_0_2,1,5.688816666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,none,195,60, The machine dispensed none of the,quantifier,blue,most,7,target,1,40_0_2,2,5.688816666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
40,none,195,60, The machine dispensed none of the blue ones.,color,orange,most,7,competitor,0,40_0_2,1,5.688816666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
0,none,195,60, The machine dispensed none of the blue ones.,color,blue,most,7,target,1,40_0_2,2,5.688816666666667,8,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
90,most,195,61, The machine dispensed most of the,quantifier,orange,most,8,target,1,60_90_2,1,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,most,195,61, The machine dispensed most of the,quantifier,blue,most,8,competitor,0,60_90_2,2,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
90,most,195,61, The machine dispensed most of the orange ones.,color,orange,most,8,target,1,60_90_2,1,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
60,most,195,61, The machine dispensed most of the orange ones.,color,blue,most,8,competitor,0,60_90_2,2,5.688816666666667,1,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,some,195,62, The machine dispensed some of the,quantifier,blue,most,8,target,1,25_60_1,1,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,some,195,62, The machine dispensed some of the,quantifier,orange,most,8,competitor,0,25_60_1,2,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,some,195,62, The machine dispensed some of the blue ones.,color,blue,most,8,target,1,25_60_1,1,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,some,195,62, The machine dispensed some of the blue ones.,color,orange,most,8,competitor,0,25_60_1,2,5.688816666666667,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,some,195,63, The machine dispensed some of the,quantifier,blue,most,8,target,1,40_0_1,1,5.688816666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
0,some,195,63, The machine dispensed some of the,quantifier,orange,most,8,competitor,0,40_0_1,2,5.688816666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,some,195,63, The machine dispensed some of the blue ones.,color,blue,most,8,target,1,40_0_1,1,5.688816666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
0,some,195,63, The machine dispensed some of the blue ones.,color,orange,most,8,competitor,0,40_0_1,2,5.688816666666667,3,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,64, The machine dispensed most of the,quantifier,blue,most,8,target,1,25_60_2,1,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,most,195,64, The machine dispensed most of the,quantifier,orange,most,8,competitor,0,25_60_2,2,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,64, The machine dispensed most of the blue ones.,color,blue,most,8,target,1,25_60_2,1,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
25,most,195,64, The machine dispensed most of the blue ones.,color,orange,most,8,competitor,0,25_60_2,2,5.688816666666667,4,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
100,some,195,65, The machine dispensed some of the,quantifier,orange,most,8,competitor,0,25_100_1,1,5.688816666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,some,195,65, The machine dispensed some of the,quantifier,blue,most,8,target,1,25_100_1,2,5.688816666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,some,195,65, The machine dispensed some of the blue ones.,color,orange,most,8,competitor,0,25_100_1,1,5.688816666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,some,195,65, The machine dispensed some of the blue ones.,color,blue,most,8,target,1,25_100_1,2,5.688816666666667,5,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,all,195,66, The machine dispensed all of the,quantifier,orange,most,8,competitor,0,25_100_2,1,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,all,195,66, The machine dispensed all of the,quantifier,blue,most,8,target,1,25_100_2,2,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
25,all,195,66, The machine dispensed all of the blue ones.,color,orange,most,8,competitor,0,25_100_2,1,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
100,all,195,66, The machine dispensed all of the blue ones.,color,blue,most,8,target,1,25_100_2,2,5.688816666666667,6,"['gumball_orange_0.png', 'gumball_blue_0.png']",1
40,none,195,67, The machine dispensed none of the,quantifier,blue,most,8,competitor,0,40_0_2,1,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
0,none,195,67, The machine dispensed none of the,quantifier,orange,most,8,target,1,40_0_2,2,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
40,none,195,67, The machine dispensed none of the orange ones.,color,blue,most,8,competitor,0,40_0_2,1,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
0,none,195,67, The machine dispensed none of the orange ones.,color,orange,most,8,target,1,40_0_2,2,5.688816666666667,7,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
90,most,195,68, The machine dispensed most of the,quantifier,blue,most,8,competitor,1,60_90_1,1,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,68, The machine dispensed most of the,quantifier,orange,most,8,target,0,60_90_1,2,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
90,most,195,68, The machine dispensed most of the orange ones.,color,blue,most,8,competitor,0,60_90_1,1,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
60,most,195,68, The machine dispensed most of the orange ones.,color,orange,most,8,target,1,60_90_1,2,5.688816666666667,8,"['gumball_blue_0.png', 'gumball_orange_0.png']",1
100,all,187,1, The machine dispensed all of the,quantifier,blue,most,0,target,1,0_100_2,1,9.580366666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,all,187,1, The machine dispensed all of the,quantifier,orange,most,0,competitor,0,0_100_2,2,9.580366666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
100,all,187,1, The machine dispensed all of the blue ones.,color,blue,most,0,target,1,0_100_2,1,9.580366666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
0,all,187,1, The machine dispensed all of the blue ones.,color,orange,most,0,competitor,0,0_100_2,2,9.580366666666666,1,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
100,none,187,2, The machine dispensed none of the,quantifier,blue,most,0,competitor,0,0_100_1,1,9.580366666666666,2,"['gumball_blue_0.png', 'gumball_orange_0.png']",2
