color,Answer.misread_instructions,description,workerid,Answer.time_in_minutes,Answer.condition,proportion
orange,,most,124,7.413366666666667,,40
blue,,some,124,7.413366666666667,,40
orange,,all,124,7.413366666666667,,100
blue,,all,124,7.413366666666667,,100
orange,,all,124,7.413366666666667,,100
blue,,few,124,7.413366666666667,,10
orange,,all,124,7.413366666666667,,100
blue,,most,124,7.413366666666667,,60
orange,,most,124,7.413366666666667,,75
blue,,most,124,7.413366666666667,,50
orange,,all,124,7.413366666666667,,100
blue,,most,124,7.413366666666667,,60
orange,,some,124,7.413366666666667,,25
blue,,most,124,7.413366666666667,,50
orange,,most,124,7.413366666666667,,60
blue,,most,124,7.413366666666667,,90
orange,,some,124,7.413366666666667,,40
orange,,none,125,5.56035,,0
blue,,most,125,5.56035,,75
orange,,few,125,5.56035,,10
blue,,all,125,5.56035,,100
orange,,half,125,5.56035,,75
blue,,few,125,5.56035,,40
orange,,half,125,5.56035,,60
blue,,most,125,5.56035,,90
orange,,all,125,5.56035,,100
blue,,half,125,5.56035,,60
orange,,a few,125,5.56035,,25
blue,,a few,125,5.56035,,25
orange,,half,125,5.56035,,50
blue,,half,125,5.56035,,50
orange,,60%,125,5.56035,,60
blue,,half,125,5.56035,,50
orange,,90%,125,5.56035,,90
blue,,all,125,5.56035,,100
orange,,80%,125,5.56035,,75
blue,,80%,125,5.56035,,75
orange,,85%,125,5.56035,,60
blue,,5%,125,5.56035,,10
orange,,none,125,5.56035,,0
blue,,half,125,5.56035,,60
orange,,40%,125,5.56035,,40
blue,,all,125,5.56035,,100
orange,,half,125,5.56035,,50
blue,,15%,125,5.56035,,25
orange,,95%,125,5.56035,,90
blue,,half,125,5.56035,,40
blue,,some,126,5.332583333333333,,75
orange,,some,126,5.332583333333333,,50
blue,,most,126,5.332583333333333,,75
orange,,most,126,5.332583333333333,,75
blue,,some,126,5.332583333333333,,60
orange,,none,126,5.332583333333333,,0
blue,,most,126,5.332583333333333,,90
orange,,some,126,5.332583333333333,,40
blue,,most,126,5.332583333333333,,60
orange,,most,126,5.332583333333333,,75
blue,,most,126,5.332583333333333,,50
orange,,few,126,5.332583333333333,,25
blue,,some,126,5.332583333333333,,60
orange,,some,126,5.332583333333333,,40
blue,,some,126,5.332583333333333,,60
orange,,some,126,5.332583333333333,,50
blue,,few,126,5.332583333333333,,40
orange,,most,126,5.332583333333333,,75
blue,,all,126,5.332583333333333,,100
orange,,some,126,5.332583333333333,,50
blue,,none,126,5.332583333333333,,0
orange,,some,126,5.332583333333333,,40
blue,,half,126,5.332583333333333,,50
orange,,most,126,5.332583333333333,,90
blue,,most,126,5.332583333333333,,60
orange,,some,126,5.332583333333333,,25
blue,,three,126,5.332583333333333,,10
orange,,three,126,5.332583333333333,,10
blue,,half,126,5.332583333333333,,50
orange,,half,126,5.332583333333333,,50
orange,,some,127,3.1119666666666665,,50
blue,,some,127,3.1119666666666665,,10
orange,,some,127,3.1119666666666665,,50
blue,,some,127,3.1119666666666665,,25
orange,,some,127,3.1119666666666665,,50
blue,,most,127,3.1119666666666665,,75
orange,,most,127,3.1119666666666665,,75
blue,,none,127,3.1119666666666665,,0
orange,,some,127,3.1119666666666665,,40
blue,,most,127,3.1119666666666665,,75
orange,,none,127,3.1119666666666665,,0
blue,,most,127,3.1119666666666665,,90
orange,,some,127,3.1119666666666665,,25
blue,,some,127,3.1119666666666665,,25
orange,,some,127,3.1119666666666665,,10
blue,,none,127,3.1119666666666665,,0
orange,,some,127,3.1119666666666665,,40
blue,,all,127,3.1119666666666665,,100
orange,,some,127,3.1119666666666665,,25
blue,,all,127,3.1119666666666665,,100
orange,,some,127,3.1119666666666665,,60
blue,,none,127,3.1119666666666665,,0
orange,,most,127,3.1119666666666665,,75
blue,,most,127,3.1119666666666665,,75
orange,,all,127,3.1119666666666665,,100
blue,,some,127,3.1119666666666665,,60
orange,,all,127,3.1119666666666665,,100
blue,,some,127,3.1119666666666665,,50
orange,,some,127,3.1119666666666665,,60
blue,,some,127,3.1119666666666665,,60
orange,,most,128,3.1456666666666666,,90
blue,,none,128,3.1456666666666666,,0
orange,,some,128,3.1456666666666666,,25
blue,,all,128,3.1456666666666666,,100
orange,,none,128,3.1456666666666666,,0
blue,,few,128,3.1456666666666666,,25
orange,,some,128,3.1456666666666666,,50
blue,,some,128,3.1456666666666666,,60
orange,,some,128,3.1456666666666666,,50
blue,,most,128,3.1456666666666666,,75
orange,,some,128,3.1456666666666666,,25
blue,,some,128,3.1456666666666666,,50
orange,,few,128,3.1456666666666666,,10
blue,,all,128,3.1456666666666666,,100
orange,,some,128,3.1456666666666666,,75
blue,,most,128,3.1456666666666666,,60
orange,,some,128,3.1456666666666666,,60
blue,,most,128,3.1456666666666666,,90
orange,,all,128,3.1456666666666666,,100
blue,,half,128,3.1456666666666666,,50
orange,,none,128,3.1456666666666666,,0
blue,,some,128,3.1456666666666666,,40
orange,,some,128,3.1456666666666666,,60
blue,,some,128,3.1456666666666666,,40
orange,,some,128,3.1456666666666666,,40
blue,,some,128,3.1456666666666666,,40
orange,,none,128,3.1456666666666666,,0
blue,,most,128,3.1456666666666666,,75
orange,,few,128,3.1456666666666666,,25
blue,,few,128,3.1456666666666666,,25
blue,,half,129,3.8518666666666665,,25
orange,,half,129,3.8518666666666665,,40
blue,,half,129,3.8518666666666665,,25
orange,,half,129,3.8518666666666665,,60
blue,,half,129,3.8518666666666665,,50
orange,,half,129,3.8518666666666665,,50
blue,,three,129,3.8518666666666665,,10
orange,,three,129,3.8518666666666665,,10
blue,,half,129,3.8518666666666665,,40
orange,,three,129,3.8518666666666665,,10
blue,,none,129,3.8518666666666665,,0
orange,,half,129,3.8518666666666665,,50
blue,,seven,129,3.8518666666666665,,25
orange,,half,129,3.8518666666666665,,50
blue,,all,129,3.8518666666666665,,100
orange,,most,129,3.8518666666666665,,75
blue,,all,129,3.8518666666666665,,100
orange,,half,129,3.8518666666666665,,40
blue,,most,129,3.8518666666666665,,75
orange,,half,129,3.8518666666666665,,40
blue,,some,129,3.8518666666666665,,25
orange,,half,129,3.8518666666666665,,100
blue,,most,129,3.8518666666666665,,90
orange,,none,129,3.8518666666666665,,0
blue,,half,129,3.8518666666666665,,40
orange,,half,129,3.8518666666666665,,40
blue,,most,129,3.8518666666666665,,60
orange,,all,129,3.8518666666666665,,100
blue,,most,129,3.8518666666666665,,50
orange,,most,129,3.8518666666666665,,90
orange,,all,130,2.284,,100
blue,,all,130,2.284,,100
orange,,none,130,2.284,,0
blue,,some,130,2.284,,40
orange,,some,130,2.284,,40
blue,,some,130,2.284,,25
orange,,some,130,2.284,,40
blue,,most,130,2.284,,90
orange,,most,130,2.284,,60
blue,,some,130,2.284,,25
orange,,some,130,2.284,,40
blue,,some,130,2.284,,40
orange,,few,130,2.284,,10
blue,,some,130,2.284,,60
orange,,none,130,2.284,,0
blue,,few,130,2.284,,10
orange,,all,130,2.284,,100
blue,,some,130,2.284,,40
orange,,some,130,2.284,,60
blue,,some,130,2.284,,50
orange,,some,130,2.284,,60
blue,,most,130,2.284,,90
orange,,all,130,2.284,,100
blue,,some,130,2.284,,60
orange,,all,130,2.284,,100
blue,,some,130,2.284,,50
orange,,most,130,2.284,,90
blue,,all,130,2.284,,100
orange,,some,130,2.284,,40
blue,,few,130,2.284,,10
blue,,some,131,3.5774166666666667,,60
orange,,some,131,3.5774166666666667,,60
blue,,some,131,3.5774166666666667,,40
orange,,some,131,3.5774166666666667,,25
blue,,most,131,3.5774166666666667,,75
orange,,some,131,3.5774166666666667,,40
blue,,most,131,3.5774166666666667,,60
orange,,none,131,3.5774166666666667,,0
blue,,none,131,3.5774166666666667,,0
orange,,some,131,3.5774166666666667,,40
blue,,most,131,3.5774166666666667,,90
orange,,some,131,3.5774166666666667,,40
blue,,most,131,3.5774166666666667,,60
orange,,some,131,3.5774166666666667,,10
blue,,some,131,3.5774166666666667,,40
orange,,most,131,3.5774166666666667,,60
blue,,some,131,3.5774166666666667,,50
orange,,some,131,3.5774166666666667,,50
blue,,all,131,3.5774166666666667,,100
orange,,some,131,3.5774166666666667,,50
blue,,none,131,3.5774166666666667,,0
orange,,some,131,3.5774166666666667,,25
blue,,some,131,3.5774166666666667,,10
orange,,none,131,3.5774166666666667,,0
blue,,most,131,3.5774166666666667,,75
orange,,most,131,3.5774166666666667,,75
blue,,most,131,3.5774166666666667,,60
orange,,most,131,3.5774166666666667,,50
blue,,some,131,3.5774166666666667,,10
orange,,some,131,3.5774166666666667,,10
blue,,none,132,4.0846,,0
orange,,most,132,4.0846,,90
blue,,most,132,4.0846,,60
orange,,a few,132,4.0846,,10
blue,,all,132,4.0846,,100
orange,,most,132,4.0846,,90
blue,,all,132,4.0846,,100
orange,,none,132,4.0846,,0
blue,,some,132,4.0846,,60
orange,,none,132,4.0846,,0
blue,,most,132,4.0846,,75
orange,,most,132,4.0846,,75
blue,,all,132,4.0846,,100
orange,,some,132,4.0846,,60
blue,,some,132,4.0846,,50
orange,,some,132,4.0846,,60
blue,,most,132,4.0846,,60
orange,,most,132,4.0846,,75
blue,,most,132,4.0846,,90
orange,,most,132,4.0846,,90
blue,,all,132,4.0846,,100
orange,,some,132,4.0846,,50
blue,,a few,132,4.0846,,10
orange,,a few,132,4.0846,,10
blue,,some,132,4.0846,,50
orange,,most,132,4.0846,,90
blue,,most,132,4.0846,,90
orange,,some,132,4.0846,,40
blue,,some,132,4.0846,,40
orange,,some,132,4.0846,,40
blue,,none,133,3.4751333333333334,,0
orange,,all,133,3.4751333333333334,,100
blue,,all,133,3.4751333333333334,,100
orange,,some,133,3.4751333333333334,,60
blue,,some,133,3.4751333333333334,,40
orange,,some,133,3.4751333333333334,,25
blue,,some,133,3.4751333333333334,,40
orange,,some,133,3.4751333333333334,,50
blue,,some,133,3.4751333333333334,,60
orange,,some,133,3.4751333333333334,,75
blue,,some,133,3.4751333333333334,,60
orange,,some,133,3.4751333333333334,,50
blue,,some,133,3.4751333333333334,,10
orange,,none,133,3.4751333333333334,,0
blue,,some,133,3.4751333333333334,,10
orange,,some,133,3.4751333333333334,,60
blue,,none,133,3.4751333333333334,,0
orange,,some,133,3.4751333333333334,,40
blue,,some,133,3.4751333333333334,,75
orange,,some,133,3.4751333333333334,,50
blue,,some,133,3.4751333333333334,,90
orange,,some,133,3.4751333333333334,,50
blue,,some,133,3.4751333333333334,,90
orange,,some,133,3.4751333333333334,,40
blue,,all,133,3.4751333333333334,,100
orange,,some,133,3.4751333333333334,,40
blue,,all,133,3.4751333333333334,,100
orange,,some,133,3.4751333333333334,,50
blue,,all,133,3.4751333333333334,,100
orange,,some,133,3.4751333333333334,,75
blue,,some,134,16.378933333333332,,25
orange,,some,134,16.378933333333332,,50
blue,,most,134,16.378933333333332,,90
orange,,most,134,16.378933333333332,,90
blue,,all,134,16.378933333333332,,100
orange,,most,134,16.378933333333332,,75
blue,,some,134,16.378933333333332,,50
orange,,little,134,16.378933333333332,,10
blue,,few,134,16.378933333333332,,10
orange,,all,134,16.378933333333332,,100
blue,,most,134,16.378933333333332,,60
orange,,most,134,16.378933333333332,,60
blue,,few,134,16.378933333333332,,10
orange,,some,134,16.378933333333332,,40
blue,,few,134,16.378933333333332,,25
orange,,few,134,16.378933333333332,,25
blue,,some,134,16.378933333333332,,50
orange,,most,134,16.378933333333332,,90
blue,,all,134,16.378933333333332,,100
orange,,all,134,16.378933333333332,,100
blue,,many,134,16.378933333333332,,60
orange,,some,134,16.378933333333332,,50
blue,,all,134,16.378933333333332,,100
orange,,half,134,16.378933333333332,,50
blue,,few,134,16.378933333333332,,10
orange,,none,134,16.378933333333332,,0
blue,,half,134,16.378933333333332,,40
orange,,half,134,16.378933333333332,,50
blue,,all,134,16.378933333333332,,100
orange,,few,134,16.378933333333332,,25
blue,,some,135,2.7057,,40
orange,,some,135,2.7057,,50
blue,,all,135,2.7057,,100
orange,,some,135,2.7057,,40
blue,,most,135,2.7057,,60
orange,,most,135,2.7057,,60
blue,,half,135,2.7057,,40
orange,,few,135,2.7057,,10
blue,,a few,135,2.7057,,25
orange,,none,135,2.7057,,0
blue,,none,135,2.7057,,0
orange,,all,135,2.7057,,100
blue,,some,135,2.7057,,60
orange,,most,135,2.7057,,75
blue,,most,135,2.7057,,60
orange,,a few,135,2.7057,,25
blue,,all,135,2.7057,,100
orange,,all,135,2.7057,,100
blue,,most,135,2.7057,,90
orange,,half,135,2.7057,,50
blue,,half,135,2.7057,,50
orange,,none,135,2.7057,,0
blue,,some,135,2.7057,,60
orange,,a few,135,2.7057,,10
blue,,some,135,2.7057,,40
orange,,most,135,2.7057,,90
blue,,most,135,2.7057,,75
orange,,none,135,2.7057,,0
blue,,a few,135,2.7057,,25
orange,,a few,135,2.7057,,25
blue,,most,136,3.9562833333333334,,60
orange,,some,136,3.9562833333333334,,75
blue,,most,136,3.9562833333333334,,75
orange,,most,136,3.9562833333333334,,75
blue,,some,136,3.9562833333333334,,50
orange,,some,136,3.9562833333333334,,50
blue,,some,136,3.9562833333333334,,40
orange,,a few,136,3.9562833333333334,,10
blue,,a few,136,3.9562833333333334,,25
orange,,most,136,3.9562833333333334,,60
blue,,most,136,3.9562833333333334,,75
orange,,some,136,3.9562833333333334,,40
blue,,none,136,3.9562833333333334,,0
orange,,most,136,3.9562833333333334,,90
blue,,none,136,3.9562833333333334,,0
orange,,all,136,3.9562833333333334,,100
blue,,all,136,3.9562833333333334,,100
orange,,some,136,3.9562833333333334,,60
blue,,most,136,3.9562833333333334,,90
orange,,some,136,3.9562833333333334,,40
blue,,some,136,3.9562833333333334,,25
orange,,some,136,3.9562833333333334,,40
blue,,some,136,3.9562833333333334,,50
orange,,some,136,3.9562833333333334,,40
blue,,a few,136,3.9562833333333334,,25
orange,,a few,136,3.9562833333333334,,25
blue,,some,136,3.9562833333333334,,60
orange,,most,136,3.9562833333333334,,90
blue,,a few,136,3.9562833333333334,,10
orange,,most,136,3.9562833333333334,,60
orange,,all,137,4.9151,,60
blue,,none,137,4.9151,,0
orange,,most,137,4.9151,,75
blue,,most,137,4.9151,,60
orange,,half,137,4.9151,,40
blue,,most,137,4.9151,,90
orange,,half,137,4.9151,,50
blue,,half,137,4.9151,,50
orange,,half,137,4.9151,,50
blue,,most,137,4.9151,,60
orange,,some,137,4.9151,,10
blue,,most,137,4.9151,,50
orange,,some,137,4.9151,,25
blue,,most,137,4.9151,,60
orange,,most,137,4.9151,,90
blue,,most,137,4.9151,,90
orange,,few,137,4.9151,,10
blue,,few,137,4.9151,,10
orange,,none,137,4.9151,,0
blue,,most,137,4.9151,,75
orange,,all,137,4.9151,,100
blue,,some,137,4.9151,,25
orange,,none,137,4.9151,,0
blue,,half,137,4.9151,,40
orange,,half,137,4.9151,,40
blue,,half,137,4.9151,,50
orange,,all,137,4.9151,,100
blue,,half,137,4.9151,,40
orange,,most,137,4.9151,,60
blue,,half,137,4.9151,,60
orange,,30,138,3.585716666666667,,60
blue,,30,138,3.585716666666667,,50
orange,,20,138,3.585716666666667,,60
blue,,20,138,3.585716666666667,,60
orange,,14,138,3.585716666666667,,40
blue,,13,138,3.585716666666667,,75
orange,,34,138,3.585716666666667,,90
blue,,34,138,3.585716666666667,,90
orange,,67,138,3.585716666666667,,40
blue,,34,138,3.585716666666667,,90
orange,,all,138,3.585716666666667,,100
blue,,34,138,3.585716666666667,,25
orange,,34,138,3.585716666666667,,60
blue,,12,138,3.585716666666667,,25
orange,,12,138,3.585716666666667,,25
blue,,12,138,3.585716666666667,,25
orange,,all,138,3.585716666666667,,100
blue,,none,138,3.585716666666667,,0
orange,,54,138,3.585716666666667,,75
blue,,none,138,3.585716666666667,,0
orange,,12,138,3.585716666666667,,40
blue,,34,138,3.585716666666667,,10
orange,,14,138,3.585716666666667,,40
blue,,24,138,3.585716666666667,,50
orange,,23,138,3.585716666666667,,75
blue,,23,138,3.585716666666667,,60
orange,,23,138,3.585716666666667,,75
blue,,23,138,3.585716666666667,,75
orange,,33,138,3.585716666666667,,10
blue,,33,138,3.585716666666667,,10
orange,,some,139,6.92815,,75
blue,,few,139,6.92815,,50
orange,,most,139,6.92815,,75
blue,,all,139,6.92815,,100
orange,,some,139,6.92815,,100
blue,,all,139,6.92815,,60
orange,,few,139,6.92815,,25
blue,,some,139,6.92815,,60
orange,,most,139,6.92815,,90
blue,,most,139,6.92815,,90
orange,,most,139,6.92815,,90
blue,,some,139,6.92815,,40
orange,,some,139,6.92815,,60
blue,,none,139,6.92815,,0
orange,,few,139,6.92815,,25
blue,,all,139,6.92815,,100
orange,,some,139,6.92815,,40
blue,,most,139,6.92815,,75
orange,,few,139,6.92815,,50
blue,,most,139,6.92815,,90
orange,,all,139,6.92815,,100
blue,,few,139,6.92815,,10
orange,,none,139,6.92815,,0
blue,,some,139,6.92815,,40
orange,,some,139,6.92815,,40
blue,,most,139,6.92815,,100
orange,,some,139,6.92815,,50
blue,,most,139,6.92815,,0
orange,,most,139,6.92815,,0
blue,,some,139,6.92815,,90
orange,,12,140,7.290783333333334,,10
blue,,13,140,7.290783333333334,,50
orange,,26,140,7.290783333333334,,75
blue,,22,140,7.290783333333334,,100
orange,,12,140,7.290783333333334,,100
blue,,120,140,7.290783333333334,,50
orange,,10,140,7.290783333333334,,100
blue,,23,140,7.290783333333334,,90
orange,,12,140,7.290783333333334,,75
blue,,20,140,7.290783333333334,,75
orange,,12,140,7.290783333333334,,60
blue,,23,140,7.290783333333334,,25
orange,,26,140,7.290783333333334,,60
blue,,21,140,7.290783333333334,,90
orange,,32,140,7.290783333333334,,0
blue,,12,140,7.290783333333334,,40
orange,,32,140,7.290783333333334,,100
blue,,25,140,7.290783333333334,,10
orange,,23,140,7.290783333333334,,60
blue,,31,140,7.290783333333334,,60
orange,,23,140,7.290783333333334,,40
blue,,23,140,7.290783333333334,,100
orange,,32,140,7.290783333333334,,25
blue,,43,140,7.290783333333334,,50
orange,,32,140,7.290783333333334,,50
blue,,23,140,7.290783333333334,,90
orange,,21,140,7.290783333333334,,90
blue,,43,140,7.290783333333334,,90
orange,,03,140,7.290783333333334,,90
blue,,23,140,7.290783333333334,,0
orange,,some,141,3.2896666666666667,,40
blue,,some,141,3.2896666666666667,,40
orange,,most,141,3.2896666666666667,,90
blue,,none,141,3.2896666666666667,,0
orange,,all,141,3.2896666666666667,,100
blue,,most,141,3.2896666666666667,,60
orange,,some,141,3.2896666666666667,,10
blue,,most,141,3.2896666666666667,,50
orange,,most,141,3.2896666666666667,,75
blue,,some,141,3.2896666666666667,,40
orange,,some,141,3.2896666666666667,,40
blue,,most,141,3.2896666666666667,,90
orange,,few,141,3.2896666666666667,,25
blue,,none,141,3.2896666666666667,,0
orange,,few,141,3.2896666666666667,,10
blue,,few,141,3.2896666666666667,,10
orange,,some,141,3.2896666666666667,,50
blue,,some,141,3.2896666666666667,,40
orange,,some,141,3.2896666666666667,,40
blue,,all,141,3.2896666666666667,,100
orange,,some,141,3.2896666666666667,,50
blue,,most,141,3.2896666666666667,,60
orange,,all,141,3.2896666666666667,,100
blue,,some,141,3.2896666666666667,,50
orange,,most,141,3.2896666666666667,,90
blue,,some,141,3.2896666666666667,,50
orange,,most,141,3.2896666666666667,,90
blue,,most,141,3.2896666666666667,,60
orange,,few,141,3.2896666666666667,,25
blue,,all,141,3.2896666666666667,,100
orange,,yellow,142,8.463883333333333,,25
blue,,blue,142,8.463883333333333,,50
orange,,yellow,142,8.463883333333333,,40
blue,,blue,142,8.463883333333333,,100
orange,,all ,142,8.463883333333333,,100
blue,,all ,142,8.463883333333333,,100
orange,,half,142,8.463883333333333,,40
blue,,half,142,8.463883333333333,,40
orange,,little,142,8.463883333333333,,25
blue,,little,142,8.463883333333333,,25
orange,,almost all of yellow,142,8.463883333333333,,75
blue,,and all ,142,8.463883333333333,,100
orange,,much of yellow,142,8.463883333333333,,60
blue,,little ,142,8.463883333333333,,25
orange,,little,142,8.463883333333333,,25
blue,,much of ,142,8.463883333333333,,40
orange,,half,142,8.463883333333333,,60
blue,,half ,142,8.463883333333333,,60
orange,,almost all ,142,8.463883333333333,,75
blue,,none,142,8.463883333333333,,0
orange,,little,142,8.463883333333333,,10
blue,,little,142,8.463883333333333,,10
orange,,none,142,8.463883333333333,,0
blue,,all ,142,8.463883333333333,,100
orange,,all ,142,8.463883333333333,,100
blue,,much ,142,8.463883333333333,,25
orange,,almost all,142,8.463883333333333,,90
blue,,all,142,8.463883333333333,,100
orange,,little ,142,8.463883333333333,,10
blue,,half ,142,8.463883333333333,,60
orange,,some,143,5.320766666666667,,50
blue,,all,143,5.320766666666667,,100
orange,,all,143,5.320766666666667,,100
blue,,a few,143,5.320766666666667,,10
orange,,some,143,5.320766666666667,,40
blue,,some,143,5.320766666666667,,50
orange,,some,143,5.320766666666667,,60
blue,,some,143,5.320766666666667,,60
orange,,most,143,5.320766666666667,,90
blue,,none,143,5.320766666666667,,0
orange,,all,143,5.320766666666667,,100
blue,,most,143,5.320766666666667,,90
orange,,all,143,5.320766666666667,,100
blue,,some,143,5.320766666666667,,60
orange,,three,143,5.320766666666667,,10
blue,,some,143,5.320766666666667,,50
orange,,most,143,5.320766666666667,,90
blue,,most,143,5.320766666666667,,90
orange,,three,143,5.320766666666667,,10
blue,,three,143,5.320766666666667,,10
orange,,a few,143,5.320766666666667,,25
blue,,all,143,5.320766666666667,,100
orange,,some,143,5.320766666666667,,40
blue,,most,143,5.320766666666667,,90
orange,,three,143,5.320766666666667,,10
blue,,none,143,5.320766666666667,,0
orange,,none,143,5.320766666666667,,0
blue,,most,143,5.320766666666667,,75
orange,,none,143,5.320766666666667,,0
blue,,some,143,5.320766666666667,,50
orange,,some,144,4.320716666666667,,60
blue,,some,144,4.320716666666667,,60
orange,,a few,144,4.320716666666667,,25
blue,,a lot,144,4.320716666666667,,50
orange,,most,144,4.320716666666667,,75
blue,,most,144,4.320716666666667,,75
orange,,some,144,4.320716666666667,,25
blue,,none,144,4.320716666666667,,0
orange,,three,144,4.320716666666667,,10
blue,,none,144,4.320716666666667,,0
orange,,a lot,144,4.320716666666667,,60
blue,,all,144,4.320716666666667,,100
orange,,half,144,4.320716666666667,,50
blue,,most,144,4.320716666666667,,75
orange,,some,144,4.320716666666667,,40
blue,,some,144,4.320716666666667,,75
orange,,half,144,4.320716666666667,,40
blue,,half,144,4.320716666666667,,40
orange,,none,144,4.320716666666667,,0
blue,,most,144,4.320716666666667,,75
orange,,some,144,4.320716666666667,,25
blue,,most,144,4.320716666666667,,60
orange,,about half,144,4.320716666666667,,40
blue,,all,144,4.320716666666667,,100
orange,,a few,144,4.320716666666667,,25
blue,,a good bit,144,4.320716666666667,,25
orange,,almost all,144,4.320716666666667,,90
blue,,most,144,4.320716666666667,,60
orange,,most,144,4.320716666666667,,90
blue,,most,144,4.320716666666667,,90
blue,,some,145,4.040033333333334,,40
orange,,some,145,4.040033333333334,,25
blue,,most,145,4.040033333333334,,75
orange,,none,145,4.040033333333334,,0
blue,,none,145,4.040033333333334,,0
orange,,all,145,4.040033333333334,,100
blue,,half,145,4.040033333333334,,50
orange,,most,145,4.040033333333334,,90
blue,,few,145,4.040033333333334,,10
orange,,some,145,4.040033333333334,,50
blue,,some,145,4.040033333333334,,60
orange,,some,145,4.040033333333334,,10
blue,,some,145,4.040033333333334,,25
orange,,some,145,4.040033333333334,,50
blue,,some,145,4.040033333333334,,60
orange,,some,145,4.040033333333334,,60
blue,,most,145,4.040033333333334,,90
orange,,none,145,4.040033333333334,,0
blue,,half,145,4.040033333333334,,40
orange,,some,145,4.040033333333334,,10
blue,,few,145,4.040033333333334,,10
orange,,few,145,4.040033333333334,,10
blue,,some,145,4.040033333333334,,60
orange,,none,145,4.040033333333334,,0
blue,,most,145,4.040033333333334,,90
orange,,all,145,4.040033333333334,,100
blue,,some,145,4.040033333333334,,25
orange,,all,145,4.040033333333334,,100
blue,,most,145,4.040033333333334,,75
orange,,most,145,4.040033333333334,,75
blue,,some,146,3.5694666666666666,,75
orange,,some,146,3.5694666666666666,,50
blue,,some,146,3.5694666666666666,,40
orange,,some,146,3.5694666666666666,,50
blue,,all,146,3.5694666666666666,,100
orange,,most,146,3.5694666666666666,,90
blue,,some,146,3.5694666666666666,,25
orange,,some,146,3.5694666666666666,,40
blue,,some,146,3.5694666666666666,,25
orange,,some,146,3.5694666666666666,,50
blue,,few,146,3.5694666666666666,,10
orange,,some,146,3.5694666666666666,,40
blue,,some,146,3.5694666666666666,,40
orange,,all,146,3.5694666666666666,,100
blue,,few,146,3.5694666666666666,,10
orange,,some,146,3.5694666666666666,,60
blue,,some,146,3.5694666666666666,,60
orange,,some,146,3.5694666666666666,,75
blue,,some,146,3.5694666666666666,,50
orange,,some,146,3.5694666666666666,,60
blue,,some,146,3.5694666666666666,,40
orange,,most,146,3.5694666666666666,,90
blue,,some,146,3.5694666666666666,,75
orange,,some,146,3.5694666666666666,,40
blue,,some,146,3.5694666666666666,,60
orange,,some,146,3.5694666666666666,,60
blue,,some,146,3.5694666666666666,,50
orange,,some,146,3.5694666666666666,,50
blue,,none,146,3.5694666666666666,,0
orange,,some,146,3.5694666666666666,,60
orange,,some,147,4.853533333333333,,60
blue,,some,147,4.853533333333333,,40
orange,,some,147,4.853533333333333,,50
blue,,some,147,4.853533333333333,,40
orange,,some,147,4.853533333333333,,40
blue,,some,147,4.853533333333333,,40
orange,,some,147,4.853533333333333,,75
blue,,none,147,4.853533333333333,,0
orange,,all,147,4.853533333333333,,100
blue,,none,147,4.853533333333333,,0
orange,,some,147,4.853533333333333,,40
blue,,none,147,4.853533333333333,,0
orange,,a few,147,4.853533333333333,,10
blue,,a few,147,4.853533333333333,,10
orange,,most,147,4.853533333333333,,75
blue,,all,147,4.853533333333333,,100
orange,,half,147,4.853533333333333,,50
blue,,most,147,4.853533333333333,,90
orange,,half,147,4.853533333333333,,40
blue,,all,147,4.853533333333333,,100
orange,,half,147,4.853533333333333,,40
blue,,most,147,4.853533333333333,,75
orange,,half,147,4.853533333333333,,50
blue,,a few,147,4.853533333333333,,10
orange,,a few,147,4.853533333333333,,10
blue,,half,147,4.853533333333333,,60
orange,,some,147,4.853533333333333,,25
blue,,some,147,4.853533333333333,,25
orange,,none,147,4.853533333333333,,0
blue,,half,147,4.853533333333333,,60
orange,,some,148,3.9865833333333334,,50
blue,,some,148,3.9865833333333334,,40
orange,,none,148,3.9865833333333334,,0
blue,,some,148,3.9865833333333334,,60
orange,,some,148,3.9865833333333334,,40
blue,,a bit,148,3.9865833333333334,,10
orange,,some,148,3.9865833333333334,,25
blue,,none,148,3.9865833333333334,,0
orange,,none,148,3.9865833333333334,,0
blue,,most,148,3.9865833333333334,,75
orange,,none,148,3.9865833333333334,,0
blue,,most,148,3.9865833333333334,,75
orange,,some,148,3.9865833333333334,,40
blue,,some,148,3.9865833333333334,,40
orange,,all,148,3.9865833333333334,,100
blue,,most,148,3.9865833333333334,,60
orange,,most,148,3.9865833333333334,,90
blue,,all,148,3.9865833333333334,,100
orange,,most,148,3.9865833333333334,,75
blue,,most,148,3.9865833333333334,,75
orange,,a few,148,3.9865833333333334,,10
blue,,some,148,3.9865833333333334,,60
orange,,all,148,3.9865833333333334,,100
blue,,a few,148,3.9865833333333334,,10
orange,,none,148,3.9865833333333334,,0
blue,,most,148,3.9865833333333334,,90
orange,,some,148,3.9865833333333334,,25
blue,,some,148,3.9865833333333334,,25
orange,,most,148,3.9865833333333334,,90
blue,,most,148,3.9865833333333334,,90
orange,,None,149,7.3417,,0
blue,,None,149,7.3417,,100
orange,,Some,149,7.3417,,50
blue,,Some,149,7.3417,,40
orange,,Half,149,7.3417,,40
blue,,Half,149,7.3417,,40
orange,,Some,149,7.3417,,10
blue,,Half,149,7.3417,,50
orange,,Most,149,7.3417,,60
blue,,Some,149,7.3417,,10
