color,Answer.time_in_minutes,label,quantifier,block_trial,type,Answer.bonus,utterance,position,block,Answer.condition,init_images,utterance_label,trial,percentage,workerid,clicked
blue,9.119983333333334,target,some,3,25_50_2,208, The machine dispensed some of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,31,50,2,0
orange,9.119983333333334,competitor,some,3,25_50_2,208, The machine dispensed some of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,31,25,2,1
blue,9.119983333333334,target,some,3,25_50_2,208, The machine dispensed some of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,31,50,2,1
orange,9.119983333333334,competitor,some,3,25_50_2,208, The machine dispensed some of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,31,25,2,0
blue,9.119983333333334,target,none,4,90_0_2,208, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,32,0,2,1
orange,9.119983333333334,competitor,none,4,90_0_2,208, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,32,90,2,0
blue,9.119983333333334,target,none,4,90_0_2,208, The machine dispensed none of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,32,0,2,1
orange,9.119983333333334,competitor,none,4,90_0_2,208, The machine dispensed none of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,32,90,2,0
blue,9.119983333333334,target,none,4,90_0_2,208, The machine dispensed none of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,32,0,2,1
orange,9.119983333333334,competitor,none,4,90_0_2,208, The machine dispensed none of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,32,90,2,0
blue,9.119983333333334,competitor,many,5,75_100_1,208, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,33,100,2,1
orange,9.119983333333334,target,many,5,75_100_1,208, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,33,75,2,0
blue,9.119983333333334,competitor,many,5,75_100_1,208, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,33,100,2,0
orange,9.119983333333334,target,many,5,75_100_1,208, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,33,75,2,1
blue,9.119983333333334,competitor,many,5,75_100_1,208, The machine dispensed many of the orange ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,33,100,2,0
orange,9.119983333333334,target,many,5,75_100_1,208, The machine dispensed many of the orange ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,33,75,2,1
blue,9.119983333333334,target,all,6,75_100_2,208, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,34,100,2,1
orange,9.119983333333334,competitor,all,6,75_100_2,208, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,34,75,2,0
blue,9.119983333333334,target,all,6,75_100_2,208, The machine dispensed all of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,34,100,2,1
orange,9.119983333333334,competitor,all,6,75_100_2,208, The machine dispensed all of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,34,75,2,0
blue,9.119983333333334,target,all,6,75_100_2,208, The machine dispensed all of the blue ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,34,100,2,1
orange,9.119983333333334,competitor,all,6,75_100_2,208, The machine dispensed all of the blue ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,34,75,2,0
blue,9.119983333333334,competitor,many,7,90_0_1,208, The machine dispensed,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,35,0,2,0
orange,9.119983333333334,target,many,7,90_0_1,208, The machine dispensed,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,35,90,2,1
blue,9.119983333333334,competitor,many,7,90_0_1,208, The machine dispensed many of the,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,35,0,2,0
orange,9.119983333333334,target,many,7,90_0_1,208, The machine dispensed many of the,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,35,90,2,1
blue,9.119983333333334,competitor,many,7,90_0_1,208, The machine dispensed many of the orange ones.,1,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,35,0,2,0
orange,9.119983333333334,target,many,7,90_0_1,208, The machine dispensed many of the orange ones.,2,4,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,35,90,2,1
orange,9.119983333333334,target,some,8,25_50_1,208, The machine dispensed,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,36,25,2,0
blue,9.119983333333334,competitor,some,8,25_50_1,208, The machine dispensed,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,36,50,2,1
orange,9.119983333333334,target,some,8,25_50_1,208, The machine dispensed some of the,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,36,25,2,0
blue,9.119983333333334,competitor,some,8,25_50_1,208, The machine dispensed some of the,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,36,50,2,1
orange,9.119983333333334,target,some,8,25_50_1,208, The machine dispensed some of the orange ones.,1,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,36,25,2,1
blue,9.119983333333334,competitor,some,8,25_50_1,208, The machine dispensed some of the orange ones.,2,4,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,36,50,2,0
orange,9.119983333333334,competitor,all,1,75_100_2,208, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,37,75,2,1
blue,9.119983333333334,target,all,1,75_100_2,208, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,37,100,2,0
orange,9.119983333333334,competitor,all,1,75_100_2,208, The machine dispensed all of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,37,75,2,0
blue,9.119983333333334,target,all,1,75_100_2,208, The machine dispensed all of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,37,100,2,1
orange,9.119983333333334,competitor,all,1,75_100_2,208, The machine dispensed all of the blue ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,37,75,2,0
blue,9.119983333333334,target,all,1,75_100_2,208, The machine dispensed all of the blue ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,37,100,2,1
orange,9.119983333333334,target,many,2,90_0_1,208, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,38,90,2,0
blue,9.119983333333334,competitor,many,2,90_0_1,208, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,38,0,2,1
orange,9.119983333333334,target,many,2,90_0_1,208, The machine dispensed many of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,38,90,2,1
blue,9.119983333333334,competitor,many,2,90_0_1,208, The machine dispensed many of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,38,0,2,0
orange,9.119983333333334,target,many,2,90_0_1,208, The machine dispensed many of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,38,90,2,1
blue,9.119983333333334,competitor,many,2,90_0_1,208, The machine dispensed many of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,38,0,2,0
blue,9.119983333333334,target,some,3,25_50_1,208, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,39,25,2,1
orange,9.119983333333334,competitor,some,3,25_50_1,208, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,39,50,2,0
blue,9.119983333333334,target,some,3,25_50_1,208, The machine dispensed some of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,39,25,2,1
orange,9.119983333333334,competitor,some,3,25_50_1,208, The machine dispensed some of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,39,50,2,0
blue,9.119983333333334,target,some,3,25_50_1,208, The machine dispensed some of the blue ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,39,25,2,1
orange,9.119983333333334,competitor,some,3,25_50_1,208, The machine dispensed some of the blue ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,39,50,2,0
orange,9.119983333333334,competitor,none,4,90_0_2,208, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,40,90,2,0
blue,9.119983333333334,target,none,4,90_0_2,208, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,40,0,2,1
orange,9.119983333333334,competitor,none,4,90_0_2,208, The machine dispensed none of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,40,90,2,0
blue,9.119983333333334,target,none,4,90_0_2,208, The machine dispensed none of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,40,0,2,1
orange,9.119983333333334,competitor,none,4,90_0_2,208, The machine dispensed none of the blue ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,40,90,2,0
blue,9.119983333333334,target,none,4,90_0_2,208, The machine dispensed none of the blue ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,40,0,2,1
orange,9.119983333333334,target,many,5,50_90_2,208, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,41,90,2,1
blue,9.119983333333334,competitor,many,5,50_90_2,208, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,41,50,2,0
orange,9.119983333333334,target,many,5,50_90_2,208, The machine dispensed many of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,41,90,2,1
blue,9.119983333333334,competitor,many,5,50_90_2,208, The machine dispensed many of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,41,50,2,0
orange,9.119983333333334,target,many,5,50_90_2,208, The machine dispensed many of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,41,90,2,1
blue,9.119983333333334,competitor,many,5,50_90_2,208, The machine dispensed many of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,41,50,2,0
blue,9.119983333333334,target,many,6,75_100_1,208, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,42,75,2,0
orange,9.119983333333334,competitor,many,6,75_100_1,208, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,42,100,2,1
blue,9.119983333333334,target,many,6,75_100_1,208, The machine dispensed many of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,42,75,2,1
orange,9.119983333333334,competitor,many,6,75_100_1,208, The machine dispensed many of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,42,100,2,0
blue,9.119983333333334,target,many,6,75_100_1,208, The machine dispensed many of the blue ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,42,75,2,1
orange,9.119983333333334,competitor,many,6,75_100_1,208, The machine dispensed many of the blue ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,42,100,2,0
blue,9.119983333333334,competitor,some,7,50_90_1,208, The machine dispensed,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,43,90,2,1
orange,9.119983333333334,target,some,7,50_90_1,208, The machine dispensed,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,43,50,2,0
blue,9.119983333333334,competitor,some,7,50_90_1,208, The machine dispensed some of the,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,43,90,2,0
orange,9.119983333333334,target,some,7,50_90_1,208, The machine dispensed some of the,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,43,50,2,1
blue,9.119983333333334,competitor,some,7,50_90_1,208, The machine dispensed some of the orange ones.,1,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,43,90,2,0
orange,9.119983333333334,target,some,7,50_90_1,208, The machine dispensed some of the orange ones.,2,5,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,43,50,2,1
orange,9.119983333333334,target,some,8,25_50_2,208, The machine dispensed,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,44,50,2,0
blue,9.119983333333334,competitor,some,8,25_50_2,208, The machine dispensed,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,44,25,2,1
orange,9.119983333333334,target,some,8,25_50_2,208, The machine dispensed some of the,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,44,50,2,0
blue,9.119983333333334,competitor,some,8,25_50_2,208, The machine dispensed some of the,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,44,25,2,1
orange,9.119983333333334,target,some,8,25_50_2,208, The machine dispensed some of the orange ones.,1,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,44,50,2,1
blue,9.119983333333334,competitor,some,8,25_50_2,208, The machine dispensed some of the orange ones.,2,5,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,44,25,2,0
blue,9.119983333333334,target,some,1,25_50_2,208, The machine dispensed,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,45,50,2,1
orange,9.119983333333334,competitor,some,1,25_50_2,208, The machine dispensed,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,45,25,2,0
blue,9.119983333333334,target,some,1,25_50_2,208, The machine dispensed some of the,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,45,50,2,0
orange,9.119983333333334,competitor,some,1,25_50_2,208, The machine dispensed some of the,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,45,25,2,1
blue,9.119983333333334,target,some,1,25_50_2,208, The machine dispensed some of the blue ones.,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,45,50,2,1
orange,9.119983333333334,competitor,some,1,25_50_2,208, The machine dispensed some of the blue ones.,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,45,25,2,0
blue,9.119983333333334,competitor,some,2,50_90_1,208, The machine dispensed,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,46,90,2,1
orange,9.119983333333334,target,some,2,50_90_1,208, The machine dispensed,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,46,50,2,0
blue,9.119983333333334,competitor,some,2,50_90_1,208, The machine dispensed some of the,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,46,90,2,0
orange,9.119983333333334,target,some,2,50_90_1,208, The machine dispensed some of the,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,46,50,2,1
blue,9.119983333333334,competitor,some,2,50_90_1,208, The machine dispensed some of the orange ones.,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,46,90,2,0
orange,9.119983333333334,target,some,2,50_90_1,208, The machine dispensed some of the orange ones.,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",color,46,50,2,1
orange,9.119983333333334,competitor,none,3,90_0_2,208, The machine dispensed,1,6,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,47,90,2,0
blue,9.119983333333334,target,none,3,90_0_2,208, The machine dispensed,2,6,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",prior,47,0,2,1
orange,9.119983333333334,competitor,none,3,90_0_2,208, The machine dispensed none of the,1,6,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,47,90,2,0
blue,9.119983333333334,target,none,3,90_0_2,208, The machine dispensed none of the,2,6,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",quantifier,47,0,2,1
orange,9.119983333333334,competitor,none,3,90_0_2,208, The machine dispensed none of the blue ones.,1,6,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,47,90,2,0
blue,9.119983333333334,target,none,3,90_0_2,208, The machine dispensed none of the blue ones.,2,6,many_some,"['gumball_orange_0.png', 'gumball_blue_0.png']",color,47,0,2,1
blue,9.119983333333334,target,some,4,25_50_1,208, The machine dispensed,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,48,25,2,0
orange,9.119983333333334,competitor,some,4,25_50_1,208, The machine dispensed,2,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",prior,48,50,2,1
blue,9.119983333333334,target,some,4,25_50_1,208, The machine dispensed some of the,1,6,many_some,"['gumball_blue_0.png', 'gumball_orange_0.png']",quantifier,48,25,2,0
