clicked,color,utterance_label,type,quantifier,Answer.time_in_minutes,Answer.bonus,Answer.condition,block,percentage,workerid,label,block_trial,position,trial,utterance,init_images
1,blue,quantifier,60_90_1,most,8.05295,167.5,most,7,60,2,target,7,2,59, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,60_90_1,most,8.05295,167.5,most,7,90,2,competitor,7,1,59, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,60_90_1,most,8.05295,167.5,most,7,60,2,target,7,2,59, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,40_0_2,none,8.05295,167.5,most,7,0,2,target,8,1,60, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,40_0_2,none,8.05295,167.5,most,7,40,2,competitor,8,2,60, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,40_0_2,none,8.05295,167.5,most,7,0,2,target,8,1,60, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,40_0_2,none,8.05295,167.5,most,7,40,2,competitor,8,2,60, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,40_0_2,none,8.05295,167.5,most,7,0,2,target,8,1,60, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,40_0_2,none,8.05295,167.5,most,7,40,2,competitor,8,2,60, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,40_0_2,none,8.05295,167.5,most,7,0,2,target,8,1,60, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,40_0_2,none,8.05295,167.5,most,7,40,2,competitor,8,2,60, The machine dispensed none of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_60_1,some,8.05295,167.5,most,8,25,2,target,1,1,61, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,25_60_1,some,8.05295,167.5,most,8,60,2,competitor,1,2,61, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_60_1,some,8.05295,167.5,most,8,25,2,target,1,1,61, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_60_1,some,8.05295,167.5,most,8,60,2,competitor,1,2,61, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,25_60_1,some,8.05295,167.5,most,8,25,2,target,1,1,61, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,25_60_1,some,8.05295,167.5,most,8,60,2,competitor,1,2,61, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,prior,40_0_2,none,8.05295,167.5,most,8,0,2,target,2,1,62, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,40_0_2,none,8.05295,167.5,most,8,40,2,competitor,2,2,62, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,40_0_2,none,8.05295,167.5,most,8,0,2,target,2,1,62, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,40_0_2,none,8.05295,167.5,most,8,40,2,competitor,2,2,62, The machine dispensed none of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,40_0_2,none,8.05295,167.5,most,8,0,2,target,2,1,62, The machine dispensed none of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,40_0_2,none,8.05295,167.5,most,8,40,2,competitor,2,2,62, The machine dispensed none of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_100_2,all,8.05295,167.5,most,8,25,2,competitor,3,1,63, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,25_100_2,all,8.05295,167.5,most,8,100,2,target,3,2,63, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,25_100_2,all,8.05295,167.5,most,8,25,2,competitor,3,1,63, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,25_100_2,all,8.05295,167.5,most,8,100,2,target,3,2,63, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,25_100_2,all,8.05295,167.5,most,8,25,2,competitor,3,1,63, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_100_2,all,8.05295,167.5,most,8,100,2,target,3,2,63, The machine dispensed all of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,25_60_2,most,8.05295,167.5,most,8,60,2,target,4,1,64, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_60_2,most,8.05295,167.5,most,8,25,2,competitor,4,2,64, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_60_2,most,8.05295,167.5,most,8,60,2,target,4,1,64, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_60_2,most,8.05295,167.5,most,8,25,2,competitor,4,2,64, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,25_60_2,most,8.05295,167.5,most,8,60,2,target,4,1,64, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,25_60_2,most,8.05295,167.5,most,8,25,2,competitor,4,2,64, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,25_60_2,most,8.05295,167.5,most,8,60,2,target,4,1,64, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,25_60_2,most,8.05295,167.5,most,8,25,2,competitor,4,2,64, The machine dispensed most of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,40_0_1,some,8.05295,167.5,most,8,0,2,competitor,5,1,65, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,40_0_1,some,8.05295,167.5,most,8,40,2,target,5,2,65, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,40_0_1,some,8.05295,167.5,most,8,0,2,competitor,5,1,65, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,40_0_1,some,8.05295,167.5,most,8,40,2,target,5,2,65, The machine dispensed some of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,40_0_1,some,8.05295,167.5,most,8,0,2,competitor,5,1,65, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,40_0_1,some,8.05295,167.5,most,8,40,2,target,5,2,65, The machine dispensed some of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,60_90_2,most,8.05295,167.5,most,8,60,2,competitor,6,1,66, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,60_90_2,most,8.05295,167.5,most,8,90,2,target,6,2,66, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,60_90_2,most,8.05295,167.5,most,8,60,2,competitor,6,1,66, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,60_90_2,most,8.05295,167.5,most,8,90,2,target,6,2,66, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,60_90_2,most,8.05295,167.5,most,8,60,2,competitor,6,1,66, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,60_90_2,most,8.05295,167.5,most,8,90,2,target,6,2,66, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,prior,25_100_1,some,8.05295,167.5,most,8,100,2,competitor,7,1,67, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_100_1,some,8.05295,167.5,most,8,25,2,target,7,2,67, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_100_1,some,8.05295,167.5,most,8,100,2,competitor,7,1,67, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_100_1,some,8.05295,167.5,most,8,25,2,target,7,2,67, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,25_100_1,some,8.05295,167.5,most,8,100,2,competitor,7,1,67, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,25_100_1,some,8.05295,167.5,most,8,25,2,target,7,2,67, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,60_90_1,most,8.05295,167.5,most,8,60,2,target,8,1,68, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,60_90_1,most,8.05295,167.5,most,8,90,2,competitor,8,2,68, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,60_90_1,most,8.05295,167.5,most,8,60,2,target,8,1,68, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,60_90_1,most,8.05295,167.5,most,8,90,2,competitor,8,2,68, The machine dispensed most of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,60_90_1,most,8.05295,167.5,most,8,60,2,target,8,1,68, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,60_90_1,most,8.05295,167.5,most,8,90,2,competitor,8,2,68, The machine dispensed most of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,prior,0_100_2,all,11.436533333333333,213,most,0,100,3,target,1,1,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,0_100_2,all,11.436533333333333,213,most,0,0,3,competitor,1,2,1, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,0_100_2,all,11.436533333333333,213,most,0,100,3,target,1,1,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,0_100_2,all,11.436533333333333,213,most,0,0,3,competitor,1,2,1, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,0_100_2,all,11.436533333333333,213,most,0,100,3,target,1,1,1, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,0_100_2,all,11.436533333333333,213,most,0,0,3,competitor,1,2,1, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,prior,0_100_2,all,11.436533333333333,213,most,0,100,3,target,2,1,2, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,0_100_2,all,11.436533333333333,213,most,0,0,3,competitor,2,2,2, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,0_100_2,all,11.436533333333333,213,most,0,100,3,target,2,1,2, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,0_100_2,all,11.436533333333333,213,most,0,0,3,competitor,2,2,2, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,0_100_2,all,11.436533333333333,213,most,0,100,3,target,2,1,2, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,0_100_2,all,11.436533333333333,213,most,0,0,3,competitor,2,2,2, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,prior,0_100_1,none,11.436533333333333,213,most,0,100,3,competitor,3,1,3, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,0_100_1,none,11.436533333333333,213,most,0,0,3,target,3,2,3, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,0_100_1,none,11.436533333333333,213,most,0,100,3,competitor,3,1,3, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,0_100_1,none,11.436533333333333,213,most,0,0,3,target,3,2,3, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,0_100_1,none,11.436533333333333,213,most,0,100,3,competitor,3,1,3, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,0_100_1,none,11.436533333333333,213,most,0,0,3,target,3,2,3, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,prior,0_100_1,none,11.436533333333333,213,most,0,100,3,competitor,4,1,4, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,0_100_1,none,11.436533333333333,213,most,0,0,3,target,4,2,4, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,0_100_1,none,11.436533333333333,213,most,0,100,3,competitor,4,1,4, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,0_100_1,none,11.436533333333333,213,most,0,0,3,target,4,2,4, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,0_100_1,none,11.436533333333333,213,most,0,100,3,competitor,4,1,4, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,0_100_1,none,11.436533333333333,213,most,0,0,3,target,4,2,4, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,25_60_1,some,11.436533333333333,213,most,1,60,3,competitor,1,1,5, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_60_1,some,11.436533333333333,213,most,1,25,3,target,1,2,5, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_60_1,some,11.436533333333333,213,most,1,60,3,competitor,1,1,5, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_60_1,some,11.436533333333333,213,most,1,25,3,target,1,2,5, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,25_60_1,some,11.436533333333333,213,most,1,60,3,competitor,1,1,5, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,25_60_1,some,11.436533333333333,213,most,1,25,3,target,1,2,5, The machine dispensed some of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_100_2,all,11.436533333333333,213,most,1,100,3,target,2,1,6, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,prior,25_100_2,all,11.436533333333333,213,most,1,25,3,competitor,2,2,6, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,quantifier,25_100_2,all,11.436533333333333,213,most,1,100,3,target,2,1,6, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,quantifier,25_100_2,all,11.436533333333333,213,most,1,25,3,competitor,2,2,6, The machine dispensed all of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,blue,color,25_100_2,all,11.436533333333333,213,most,1,100,3,target,2,1,6, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,orange,color,25_100_2,all,11.436533333333333,213,most,1,25,3,competitor,2,2,6, The machine dispensed all of the blue ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,prior,40_0_2,none,11.436533333333333,213,most,1,40,3,competitor,3,1,7, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,40_0_2,none,11.436533333333333,213,most,1,0,3,target,3,2,7, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,quantifier,40_0_2,none,11.436533333333333,213,most,1,40,3,competitor,3,1,7, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,quantifier,40_0_2,none,11.436533333333333,213,most,1,0,3,target,3,2,7, The machine dispensed none of the,"['gumball_blue_0.png', 'gumball_orange_0.png']"
0,blue,color,40_0_2,none,11.436533333333333,213,most,1,40,3,competitor,3,1,7, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,color,40_0_2,none,11.436533333333333,213,most,1,0,3,target,3,2,7, The machine dispensed none of the orange ones.,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,25_60_2,most,11.436533333333333,213,most,1,25,3,competitor,4,1,8, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,25_60_2,most,11.436533333333333,213,most,1,60,3,target,4,2,8, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,quantifier,25_60_2,most,11.436533333333333,213,most,1,25,3,competitor,4,1,8, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,quantifier,25_60_2,most,11.436533333333333,213,most,1,60,3,target,4,2,8, The machine dispensed most of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,color,25_60_2,most,11.436533333333333,213,most,1,25,3,competitor,4,1,8, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,color,25_60_2,most,11.436533333333333,213,most,1,60,3,target,4,2,8, The machine dispensed most of the blue ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,orange,prior,25_100_1,some,11.436533333333333,213,most,1,25,3,target,5,1,9, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,blue,prior,25_100_1,some,11.436533333333333,213,most,1,100,3,competitor,5,2,9, The machine dispensed,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,quantifier,25_100_1,some,11.436533333333333,213,most,1,25,3,target,5,1,9, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,quantifier,25_100_1,some,11.436533333333333,213,most,1,100,3,competitor,5,2,9, The machine dispensed some of the,"['gumball_orange_0.png', 'gumball_blue_0.png']"
1,orange,color,25_100_1,some,11.436533333333333,213,most,1,25,3,target,5,1,9, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,color,25_100_1,some,11.436533333333333,213,most,1,100,3,competitor,5,2,9, The machine dispensed some of the orange ones.,"['gumball_orange_0.png', 'gumball_blue_0.png']"
0,blue,prior,60_90_1,most,11.436533333333333,213,most,1,60,3,target,6,1,10, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
1,orange,prior,60_90_1,most,11.436533333333333,213,most,1,90,3,competitor,6,2,10, The machine dispensed,"['gumball_blue_0.png', 'gumball_orange_0.png']"
